13623, 0.43, -0.05, 0.78, -24.07, -44.06, 4.90, 300.39
13658, 0.81, -0.36, 0.80, -22.40, -50.07, 51.40, 300.81
13693, 0.65, -0.33, 0.84, 15.42, -24.28, -3.27, 298.87
13727, 0.54, -0.16, 0.75, 16.01, -29.24, 18.04, 300.52
13762, 0.49, -0.34, 0.77, -83.50, -35.31, -3.15, 300.74
13798, 0.55, -0.32, 0.85, 21.33, -29.15, -3.87, 300.15
13832, 0.60, -0.29, 0.80, 8.54, -18.99, -18.04, 299.36
13867, 0.66, -0.24, 0.75, 14.78, -10.61, -4.58, 297.60
13902, 0.58, -0.28, 0.70, 3.73, 13.07, -2.05, 300.96
13938, 0.63, -0.27, 0.69, 14.54, 15.85, -1.28, 297.69
13972, 0.52, -0.26, 0.71, 10.33, 3.76, 4.63, 294.90
14007, 0.64, -0.25, 0.75, 22.33, 35.56, 11.02, 300.15
14042, 0.54, -0.28, 0.77, 3.79, 11.66, 5.59, 295.35
14077, 0.57, -0.22, 0.79, 39.37, 28.20, 0.92, 296.44
14112, 0.60, -0.21, 0.72, 21.59, 17.68, -6.18, 299.00
14147, 0.58, -0.19, 0.78, 6.05, -12.22, -0.91, 298.25
14182, -0.13, 1.97, 2.00, 29.50, 148.42, 16.69, 297.98
14216, 0.38, -0.28, 0.76, -15.76, 107.02, 17.68, 296.06
