,time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,heading
8783,-0.4896,0.3854,0.035,0.7814,290.78,31.67,105.76,0.0
8784,-0.4901,0.3855,0.0361,0.781,290.96,31.8,105.66,22.38
8785,-0.4903,0.3856,0.0369,0.7807,291.08,31.9,105.61,17.74
8786,-0.4905,0.3854,0.0378,0.7806,291.24,31.99,105.58,25.56
8787,-0.4909,0.3851,0.0384,0.7805,291.41,32.03,105.54,33.02
8788,-0.4915,0.3848,0.0388,0.7803,291.56,32.04,105.49,355.91
8789,-0.4918,0.3843,0.039,0.7803,291.71,32.03,105.48,20.14
8790,-0.4923,0.3839,0.0394,0.7802,291.87,32.04,105.44,8.53
8791,-0.4928,0.3836,0.0398,0.78,292.0,32.07,105.39,30.26
8792,-0.4933,0.3834,0.0403,0.7797,292.13,32.12,105.32,45.0
8793,-0.4938,0.3828,0.0406,0.7797,292.33,32.1,105.3,12.09
8794,-0.4943,0.3821,0.041,0.7798,292.52,32.08,105.3,30.26
8795,-0.4945,0.3822,0.0415,0.7796,292.6,32.15,105.25,26.57
8796,-0.4951,0.3809,0.0412,0.7798,292.82,31.99,105.28,20.56
8797,-0.4955,0.3807,0.0414,0.7796,292.92,32.02,105.24,25.77
8798,-0.4963,0.3804,0.0417,0.7792,293.07,32.04,105.14,355.03
8799,-0.4972,0.3792,0.0416,0.7793,293.32,31.93,105.13,15.95
8800,-0.4977,0.3786,0.0416,0.7792,293.46,31.89,105.1,0.0
8801,-0.498,0.3789,0.0415,0.7789,293.42,31.93,105.04,8.13
8802,-0.4979,0.3792,0.0416,0.7788,293.36,31.97,105.02,5.19
8803,-0.4979,0.3792,0.0416,0.7788,293.37,31.96,105.02,28.61
8804,-0.4982,0.3793,0.0416,0.7786,293.37,31.99,104.97,40.91
8805,-0.4986,0.3794,0.0416,0.7783,293.39,32.02,104.9,35.22
8806,-0.499,0.3795,0.0415,0.778,293.39,32.03,104.84,7.43
8807,-0.4993,0.3797,0.0418,0.7777,293.43,32.1,104.77,24.78
8808,-0.5,0.3791,0.0416,0.7775,293.55,32.04,104.72,69.78
8809,-0.5004,0.3786,0.0417,0.7775,293.67,32.01,104.71,27.47
8810,-0.5007,0.3784,0.0418,0.7774,293.74,32.01,104.68,22.25
8811,-0.5011,0.3785,0.042,0.7771,293.78,32.05,104.61,28.61
8812,-0.5011,0.3784,0.0422,0.7771,293.83,32.07,104.61,19.09
8813,-0.5012,0.3783,0.0425,0.7771,293.89,32.08,104.61,19.09
8814,-0.5014,0.3782,0.0425,0.777,293.92,32.08,104.58,19.18
8815,-0.5016,0.378,0.0423,0.777,293.95,32.06,104.57,41.01
8816,-0.5019,0.3778,0.0424,0.7769,294.02,32.05,104.54,40.91
8817,-0.5023,0.3777,0.0425,0.7767,294.09,32.06,104.5,27.47
8818,-0.5026,0.3777,0.0424,0.7765,294.09,32.06,104.47,36.25
8819,-0.5029,0.3775,0.0424,0.7764,294.15,32.07,104.43,352.41
8820,-0.5032,0.377,0.0425,0.7764,294.26,32.02,104.43,352.23
8821,-0.5031,0.3772,0.0428,0.7764,294.28,32.07,104.42,23.96
8822,-0.5033,0.377,0.0431,0.7764,294.35,32.08,104.42,11.89
8823,-0.5038,0.3758,0.0424,0.7766,294.5,31.91,104.45,26.57
8824,-0.5041,0.3766,0.0429,0.7761,294.46,32.05,104.34,23.96
8825,-0.5048,0.3757,0.0425,0.776,294.6,31.95,104.31,26.57
8826,-0.5052,0.375,0.0424,0.7761,294.73,31.87,104.32,0.0
8827,-0.5054,0.375,0.042,0.776,294.69,31.84,104.3,32.28
8828,-0.5054,0.3756,0.042,0.7757,294.6,31.9,104.24,16.7
8829,-0.5053,0.3757,0.0422,0.7757,294.6,31.94,104.24,45.0
8830,-0.5054,0.3757,0.0422,0.7756,294.61,31.95,104.22,352.87
8831,-0.5058,0.3759,0.0422,0.7753,294.61,31.98,104.16,28.61
8832,-0.5059,0.376,0.0421,0.7752,294.59,31.99,104.13,45.0
8833,-0.5059,0.3762,0.0423,0.7751,294.59,32.03,104.1,353.66
8834,-0.5062,0.376,0.0424,0.775,294.66,32.02,104.08,8.13
8835,-0.5064,0.3758,0.0424,0.7749,294.7,32.02,104.06,7.43
8836,-0.5067,0.3759,0.0426,0.7747,294.73,32.05,104.02,14.62
8837,-0.5069,0.3762,0.0428,0.7744,294.73,32.11,103.96,23.75
8838,-0.5069,0.3762,0.0429,0.7744,294.75,32.12,103.95,13.57
8839,-0.5068,0.3763,0.0431,0.7744,294.75,32.14,103.96,7.43
8840,-0.5068,0.3764,0.0431,0.7744,294.74,32.16,103.95,35.84
8841,-0.507,0.3763,0.043,0.7743,294.75,32.14,103.93,7.43
8842,-0.5071,0.3763,0.0428,0.7742,294.75,32.13,103.91,4.76
8843,-0.5075,0.3763,0.043,0.774,294.78,32.16,103.86,45.0
8844,-0.5077,0.3762,0.0432,0.7738,294.85,32.19,103.83,31.61
8845,-0.508,0.3763,0.0434,0.7736,294.89,32.23,103.78,20.56
8846,-0.5082,0.3765,0.0435,0.7734,294.89,32.26,103.73,40.91
8847,-0.5085,0.3761,0.0434,0.7734,294.95,32.22,103.72,27.9
8848,-0.5086,0.3761,0.0434,0.7733,294.96,32.22,103.71,3.69
8849,-0.5087,0.3763,0.0435,0.7732,294.97,32.26,103.67,16.7
8850,-0.5093,0.375,0.0422,0.7734,295.02,32.02,103.71,28.07
8851,-0.5097,0.3753,0.0417,0.773,294.94,32.02,103.63,0.0
8852,-0.5104,0.3745,0.0408,0.773,295.0,31.88,103.61,22.25
8853,-0.511,0.3736,0.0399,0.7731,295.05,31.72,103.61,8.75
8854,-0.5113,0.3737,0.0389,0.7729,294.92,31.65,103.57,36.38
8855,-0.5111,0.3743,0.0385,0.7728,294.74,31.67,103.55,20.22
8856,-0.5109,0.3748,0.038,0.7727,294.59,31.66,103.54,341.57
8857,-0.5108,0.3749,0.0375,0.7727,294.48,31.63,103.55,45.0
8858,-0.5111,0.3751,0.0367,0.7725,294.36,31.58,103.49,345.26
8859,-0.5114,0.3751,0.036,0.7723,294.29,31.52,103.47,23.96
8860,-0.5114,0.3754,0.0359,0.7722,294.22,31.54,103.44,15.07
8861,-0.5116,0.3753,0.0354,0.7721,294.18,31.5,103.42,25.56
8862,-0.5117,0.3752,0.035,0.7721,294.15,31.46,103.41,20.22
8863,-0.5119,0.3751,0.0345,0.772,294.09,31.41,103.4,23.96
8864,-0.5121,0.3752,0.034,0.7719,294.04,31.38,103.36,41.99
8865,-0.5121,0.3752,0.0339,0.7719,294.01,31.37,103.37,22.38
8866,-0.5119,0.3755,0.0338,0.7719,293.93,31.38,103.38,27.9
8867,-0.5116,0.3757,0.0335,0.772,293.84,31.37,103.4,0.0
8868,-0.5117,0.3757,0.0331,0.772,293.79,31.33,103.39,27.9
8869,-0.5119,0.3756,0.0328,0.7719,293.76,31.3,103.38,3.37
8870,-0.5121,0.3756,0.0326,0.7718,293.77,31.28,103.35,0.0
8871,-0.5122,0.3755,0.0325,0.7717,293.78,31.28,103.34,33.11
8872,-0.5124,0.3754,0.0324,0.7717,293.79,31.26,103.32,21.8
8873,-0.5125,0.3755,0.0323,0.7716,293.77,31.26,103.31,347.2
8874,-0.5125,0.3753,0.0321,0.7716,293.78,31.23,103.32,25.77
8875,-0.5127,0.3749,0.0321,0.7717,293.85,31.2,103.32,12.09
8876,-0.5127,0.3751,0.0323,0.7716,293.84,31.23,103.3,26.57
8877,-0.5128,0.375,0.0325,0.7716,293.91,31.24,103.3,0.0
8878,-0.5129,0.3746,0.0322,0.7717,293.94,31.18,103.33,33.02
8879,-0.5133,0.3748,0.0322,0.7714,293.92,31.21,103.25,27.47
8880,-0.5139,0.3744,0.032,0.7712,294.01,31.17,103.19,45.0
8881,-0.5142,0.374,0.0319,0.7712,294.08,31.13,103.19,18.43
8882,-0.5142,0.3743,0.0322,0.7711,294.08,31.19,103.17,17.65
8883,-0.5138,0.375,0.0326,0.7709,294.0,31.29,103.15,19.18
8884,-0.5136,0.3752,0.0328,0.771,293.97,31.33,103.16,25.35
8885,-0.5136,0.3754,0.0328,0.7709,293.94,31.34,103.15,36.87
8886,-0.5137,0.3754,0.0326,0.7708,293.91,31.34,103.13,36.25
8887,-0.5137,0.3758,0.0328,0.7706,293.88,31.39,103.09,3.18
8888,-0.5138,0.376,0.0331,0.7704,293.91,31.46,103.05,15.07
8889,-0.514,0.3757,0.0331,0.7704,293.97,31.43,103.05,6.84
8890,-0.5141,0.3759,0.0334,0.7703,293.98,31.47,103.02,26.57
8891,-0.5142,0.3761,0.0336,0.7701,293.98,31.53,102.98,28.61
8892,-0.5141,0.3765,0.0339,0.7699,293.97,31.59,102.95,58.39
8893,-0.5139,0.3766,0.0345,0.77,294.01,31.66,102.96,31.43
8894,-0.5137,0.3768,0.0347,0.77,294.0,31.69,102.97,16.26
8895,-0.5138,0.3768,0.0346,0.7699,293.99,31.69,102.95,14.62
8896,-0.5139,0.3768,0.0346,0.7699,294.0,31.69,102.94,26.57
8897,-0.5141,0.3769,0.0347,0.7697,294.01,31.71,102.9,21.8
8898,-0.5142,0.377,0.0349,0.7695,294.04,31.76,102.87,36.87
8899,-0.5144,0.377,0.0351,0.7694,294.08,31.78,102.84,48.01
8900,-0.5147,0.377,0.0354,0.7693,294.15,31.82,102.8,343.07
8901,-0.5147,0.377,0.0356,0.7692,294.18,31.83,102.8,354.29
8902,-0.5149,0.3767,0.0358,0.7693,294.27,31.82,102.8,31.43
8903,-0.5148,0.3768,0.0362,0.7692,294.3,31.88,102.78,23.75
8904,-0.5146,0.3773,0.0368,0.7691,294.31,31.98,102.78,2.86
8905,-0.5146,0.3766,0.0368,0.7694,294.4,31.91,102.83,27.9
8906,-0.5145,0.3776,0.037,0.769,294.28,32.03,102.75,36.38
8907,-0.5148,0.3776,0.0366,0.7688,294.24,32.0,102.72,2.86
8908,-0.5149,0.3779,0.0366,0.7686,294.21,32.04,102.67,11.31
8909,-0.5146,0.3788,0.0368,0.7683,294.05,32.15,102.62,0.0
8910,-0.514,0.3804,0.0371,0.7679,293.79,32.33,102.57,23.43
8911,-0.5133,0.3815,0.0373,0.7678,293.61,32.45,102.56,15.07
8912,-0.513,0.3821,0.0376,0.7678,293.52,32.52,102.55,0.0
8913,-0.5131,0.3825,0.0374,0.7675,293.45,32.56,102.49,48.01
8914,-0.5132,0.3829,0.0374,0.7672,293.37,32.61,102.43,0.0
8915,-0.513,0.3837,0.0381,0.7669,293.35,32.76,102.39,0.0
8916,-0.5134,0.3833,0.0385,0.7668,293.5,32.77,102.36,2.29
8917,-0.5136,0.3832,0.0392,0.7667,293.62,32.83,102.33,35.84
8918,-0.5138,0.3833,0.0398,0.7665,293.73,32.91,102.28,20.22
8919,-0.5141,0.3834,0.0406,0.7662,293.85,33.01,102.22,11.31
8920,-0.514,0.3837,0.0418,0.766,293.98,33.15,102.2,15.95
8921,-0.5139,0.3838,0.043,0.766,294.12,33.27,102.19,32.28
8922,-0.5141,0.384,0.044,0.7657,294.24,33.39,102.14,50.53
8923,-0.5144,0.3841,0.0447,0.7655,294.36,33.47,102.08,8.53
8924,-0.5146,0.3841,0.0453,0.7653,294.48,33.55,102.03,32.74
8925,-0.5148,0.3839,0.0461,0.7652,294.63,33.61,102.01,7.85
8926,-0.5152,0.3838,0.047,0.7649,294.8,33.69,101.96,26.57
8927,-0.5154,0.3838,0.0478,0.7647,294.94,33.78,101.91,21.8
8928,-0.5158,0.3834,0.0485,0.7646,295.14,33.82,101.89,5.19
8929,-0.5161,0.3829,0.0493,0.7646,295.36,33.84,101.89,17.65
8930,-0.5161,0.3829,0.0503,0.7645,295.52,33.94,101.87,40.24
8931,-0.5168,0.3815,0.0503,0.7648,295.79,33.8,101.91,0.0
8932,-0.517,0.3817,0.0512,0.7644,295.9,33.92,101.84,2.29
8933,-0.5179,0.3813,0.0516,0.7641,296.11,33.94,101.76,352.87
8934,-0.5187,0.3801,0.0517,0.7641,296.37,33.86,101.74,33.02
8935,-0.5191,0.3795,0.052,0.7641,296.54,33.82,101.73,16.26
8936,-0.5194,0.3797,0.0522,0.7638,296.55,33.88,101.67,13.5
8937,-0.5193,0.38,0.0525,0.7636,296.55,33.93,101.65,25.56
8938,-0.5193,0.38,0.0526,0.7637,296.56,33.95,101.66,16.7
8939,-0.5195,0.3799,0.0527,0.7635,296.62,33.95,101.63,24.78
8940,-0.52,0.3799,0.0528,0.7632,296.67,33.98,101.56,347.47
8941,-0.5204,0.3798,0.0529,0.763,296.72,33.99,101.51,29.48
8942,-0.5207,0.3797,0.0533,0.7628,296.83,34.03,101.47,23.96
8943,-0.5215,0.379,0.0535,0.7626,297.04,34.0,101.42,352.23
8944,-0.522,0.3785,0.0536,0.7625,297.17,33.97,101.39,355.03
8945,-0.5225,0.3782,0.0536,0.7623,297.27,33.96,101.35,41.82
8946,-0.5228,0.3782,0.0539,0.7621,297.33,34.0,101.29,25.56
8947,-0.5231,0.3779,0.0542,0.762,297.43,34.01,101.28,32.28
8948,-0.5232,0.3778,0.0545,0.7619,297.51,34.03,101.26,40.6
8949,-0.5235,0.3778,0.0545,0.7618,297.54,34.03,101.23,20.22
8950,-0.5239,0.3776,0.0545,0.7616,297.6,34.02,101.19,11.31
8951,-0.5244,0.3773,0.0545,0.7614,297.7,34.01,101.14,0.0
8952,-0.5249,0.3769,0.0546,0.7612,297.81,34.0,101.1,13.24
8953,-0.5252,0.3768,0.0547,0.761,297.87,34.0,101.06,17.65
8954,-0.5257,0.3764,0.0548,0.7609,297.98,33.99,101.03,10.3
8955,-0.526,0.3758,0.0549,0.7609,298.11,33.95,101.03,28.81
8956,-0.5262,0.3759,0.0554,0.7608,298.17,34.01,100.99,13.5
8957,-0.5267,0.3751,0.0552,0.7608,298.32,33.93,100.99,24.78
8958,-0.5271,0.3745,0.0551,0.7608,298.43,33.87,100.99,15.95
8959,-0.5276,0.3747,0.0555,0.7603,298.5,33.94,100.89,5.19
8960,-0.5285,0.3737,0.0551,0.7602,298.66,33.82,100.85,0.0
8961,-0.5289,0.3732,0.0549,0.7603,298.76,33.76,100.85,12.99
8962,-0.5292,0.3734,0.0547,0.76,298.73,33.78,100.79,21.8
8963,-0.5292,0.3739,0.0548,0.7597,298.66,33.84,100.74,5.19
8964,-0.529,0.3739,0.0548,0.7598,298.64,33.84,100.76,4.76
8965,-0.5293,0.374,0.0548,0.7596,298.65,33.85,100.72,21.16
8966,-0.5295,0.3743,0.0546,0.7593,298.59,33.88,100.66,25.35
8967,-0.5297,0.3744,0.0544,0.7591,298.56,33.89,100.62,15.95
8968,-0.5298,0.3747,0.0548,0.7589,298.59,33.96,100.58,8.53
8969,-0.5303,0.3744,0.0546,0.7587,298.65,33.92,100.53,36.16
8970,-0.5306,0.3742,0.0548,0.7586,298.72,33.92,100.5,11.89
8971,-0.5309,0.3741,0.0548,0.7584,298.77,33.93,100.47,20.56
8972,-0.5311,0.3744,0.055,0.7581,298.77,33.99,100.41,347.47
8973,-0.5311,0.3744,0.0551,0.7581,298.78,33.99,100.42,28.61
8974,-0.531,0.3744,0.0552,0.7581,298.78,34.0,100.42,12.09
8975,-0.5312,0.3745,0.0551,0.758,298.78,34.01,100.39,49.09
8976,-0.5315,0.3745,0.0551,0.7578,298.8,34.02,100.35,28.07
8977,-0.5317,0.3744,0.0549,0.7577,298.8,34.0,100.33,25.35
8978,-0.5318,0.3745,0.0549,0.7576,298.8,34.01,100.3,2.05
8979,-0.5319,0.3746,0.055,0.7575,298.81,34.03,100.27,7.85
8980,-0.532,0.3748,0.0552,0.7572,298.82,34.08,100.23,4.4
8981,-0.5324,0.3744,0.0551,0.7572,298.89,34.05,100.22,33.11
8982,-0.5325,0.3743,0.0551,0.7572,298.93,34.03,100.21,355.03
8983,-0.5325,0.3746,0.0557,0.757,298.96,34.12,100.18,10.3
8984,-0.5329,0.3737,0.0549,0.7572,299.02,33.97,100.2,13.24
8985,-0.5331,0.3741,0.0554,0.7569,299.04,34.06,100.15,6.71
8986,-0.5337,0.3738,0.0553,0.7566,299.13,34.04,100.08,25.56
8987,-0.5343,0.373,0.055,0.7565,299.25,33.96,100.07,53.97
8988,-0.5345,0.3728,0.0549,0.7565,299.28,33.93,100.06,6.12
8989,-0.5344,0.3734,0.0548,0.7563,299.18,33.99,100.01,42.51
8990,-0.5344,0.3737,0.0548,0.7561,299.13,34.02,99.99,15.26
8991,-0.5344,0.3737,0.0547,0.7561,299.11,34.01,99.98,4.4
8992,-0.5347,0.374,0.0542,0.7558,299.02,34.0,99.92,32.28
8993,-0.5351,0.374,0.0533,0.7556,298.91,33.93,99.87,22.48
8994,-0.5353,0.3741,0.0526,0.7554,298.82,33.9,99.83,19.09
8995,-0.5357,0.3741,0.0522,0.7552,298.79,33.87,99.78,0.0
8996,-0.5362,0.3736,0.0514,0.7552,298.8,33.76,99.76,27.9
8997,-0.5363,0.3734,0.0509,0.7552,298.74,33.7,99.76,30.26
8998,-0.5365,0.3734,0.0502,0.7551,298.66,33.64,99.74,0.0
8999,-0.5367,0.3735,0.0497,0.755,298.59,33.61,99.71,21.8
9000,-0.5365,0.3736,0.0493,0.7551,298.51,33.57,99.72,7.43
9001,-0.5365,0.3737,0.0491,0.7551,298.46,33.56,99.72,21.8
9002,-0.5367,0.3736,0.0484,0.755,298.38,33.5,99.71,15.95
9003,-0.5368,0.3734,0.0478,0.7551,298.33,33.43,99.71,16.7
9004,-0.5369,0.3733,0.0474,0.755,298.29,33.39,99.7,28.81
9005,-0.5371,0.3734,0.0469,0.7549,298.23,33.37,99.67,11.31
9006,-0.5373,0.3734,0.0465,0.7548,298.18,33.33,99.65,21.45
9007,-0.5375,0.3735,0.0461,0.7547,298.12,33.32,99.62,11.31
9008,-0.5377,0.3733,0.0458,0.7546,298.13,33.28,99.6,0.0
9009,-0.5379,0.3729,0.0456,0.7547,298.17,33.22,99.62,23.75
9010,-0.5379,0.373,0.0455,0.7546,298.15,33.22,99.6,2.29
9011,-0.5381,0.3727,0.0454,0.7547,298.19,33.18,99.61,45.0
9012,-0.5381,0.3724,0.0451,0.7548,298.18,33.13,99.62,350.22
9013,-0.5385,0.3724,0.045,0.7545,298.2,33.13,99.56,0.0
9014,-0.5391,0.372,0.0446,0.7544,298.26,33.07,99.53,33.02
9015,-0.5393,0.3716,0.0444,0.7544,298.3,33.01,99.53,15.95
9016,-0.5392,0.372,0.0446,0.7543,298.25,33.08,99.51,11.89
9017,-0.5388,0.3729,0.0449,0.7541,298.14,33.19,99.48,8.53
9018,-0.5386,0.3732,0.0451,0.7541,298.1,33.23,99.48,355.43
9019,-0.5386,0.3733,0.0448,0.754,298.04,33.22,99.48,355.03
9020,-0.5386,0.3734,0.0447,0.754,298.01,33.22,99.46,13.24
9021,-0.5386,0.3736,0.0449,0.7539,298.03,33.26,99.45,25.56
9022,-0.5387,0.3739,0.0452,0.7537,298.03,33.32,99.41,35.22
9023,-0.539,0.3734,0.0452,0.7537,298.11,33.28,99.4,28.61
9024,-0.5391,0.3735,0.0452,0.7535,298.11,33.29,99.38,26.57
9025,-0.5392,0.3736,0.0452,0.7534,298.1,33.31,99.35,21.8
9026,-0.5392,0.3738,0.0454,0.7533,298.11,33.36,99.32,45.0
9027,-0.539,0.3742,0.0458,0.7533,298.09,33.42,99.33,23.96
9028,-0.5389,0.3744,0.046,0.7532,298.08,33.45,99.32,0.0
9029,-0.539,0.3744,0.046,0.7531,298.09,33.46,99.3,4.4
9030,-0.5392,0.3743,0.0459,0.753,298.1,33.45,99.28,13.5
9031,-0.5393,0.3743,0.0459,0.753,298.12,33.45,99.27,5.19
9032,-0.5393,0.3744,0.0462,0.7529,298.15,33.49,99.26,12.53
9033,-0.5395,0.3744,0.0464,0.7528,298.2,33.52,99.23,6.01
9034,-0.5397,0.3742,0.0468,0.7527,298.3,33.53,99.22,2.86
9035,-0.5398,0.3742,0.047,0.7526,298.35,33.56,99.2,26.57
9036,-0.54,0.3738,0.0473,0.7526,298.46,33.56,99.2,13.24
9037,-0.54,0.374,0.0479,0.7525,298.53,33.63,99.18,9.46
9038,-0.54,0.3738,0.0484,0.7526,298.62,33.65,99.19,24.78
9039,-0.5402,0.3733,0.0485,0.7527,298.73,33.61,99.21,28.07
9040,-0.5405,0.3733,0.0486,0.7524,298.78,33.64,99.15,31.43
9041,-0.5408,0.3732,0.0485,0.7522,298.8,33.63,99.11,8.75
9042,-0.541,0.3733,0.0488,0.7521,298.85,33.66,99.09,14.62
9043,-0.5407,0.3742,0.0494,0.7518,298.78,33.81,99.05,19.18
9044,-0.54,0.3752,0.0501,0.7517,298.68,33.96,99.05,8.75
9045,-0.5393,0.3759,0.0502,0.7519,298.53,34.02,99.09,40.82
9046,-0.5389,0.3766,0.0501,0.7518,298.36,34.08,99.07,37.69
9047,-0.5388,0.3777,0.0499,0.7514,298.15,34.19,98.99,8.75
9048,-0.5384,0.3788,0.0501,0.7511,298.0,34.31,98.95,26.57
9049,-0.5381,0.3797,0.0508,0.7508,297.95,34.46,98.9,26.57
9050,-0.5383,0.3795,0.0513,0.7507,298.05,34.5,98.88,23.75
9051,-0.5384,0.3797,0.052,0.7505,298.15,34.58,98.85,21.16
9052,-0.5385,0.3799,0.0527,0.7503,298.24,34.68,98.8,33.11
9053,-0.5384,0.3803,0.0537,0.75,298.31,34.81,98.77,45.0
9054,-0.5381,0.3807,0.055,0.75,298.41,34.96,98.77,20.56
9055,-0.5378,0.3811,0.0562,0.75,298.51,35.1,98.78,30.26
9056,-0.5378,0.3815,0.0571,0.7497,298.61,35.22,98.73,8.75
9057,-0.5379,0.3817,0.0581,0.7494,298.73,35.33,98.69,17.65
9058,-0.5379,0.3819,0.059,0.7492,298.84,35.44,98.66,11.31
9059,-0.5381,0.382,0.0599,0.749,298.98,35.54,98.63,16.26
9060,-0.5383,0.3821,0.0608,0.7487,299.12,35.64,98.58,32.47
9061,-0.5385,0.3822,0.0615,0.7484,299.24,35.73,98.52,17.74
9062,-0.539,0.3817,0.0621,0.7483,299.44,35.74,98.5,345.26
9063,-0.5392,0.3816,0.0629,0.7481,299.59,35.81,98.47,18.43
9064,-0.5395,0.3814,0.0637,0.748,299.76,35.87,98.44,26.57
9065,-0.5401,0.3801,0.0634,0.7481,299.96,35.72,98.47,18.43
9066,-0.5405,0.3811,0.0643,0.7473,299.99,35.92,98.31,6.12
9067,-0.5415,0.3799,0.0643,0.7472,300.25,35.83,98.29,32.28
9068,-0.5423,0.3789,0.0644,0.7472,300.49,35.75,98.27,354.29
9069,-0.5428,0.3785,0.0645,0.747,300.6,35.73,98.22,13.5
9070,-0.5429,0.3789,0.0645,0.7467,300.55,35.77,98.18,52.13
9071,-0.5428,0.3791,0.0648,0.7466,300.57,35.82,98.16,7.43
9072,-0.5429,0.3789,0.065,0.7466,300.63,35.83,98.16,2.86
9073,-0.5434,0.3788,0.0651,0.7463,300.71,35.84,98.1,22.38
9074,-0.5438,0.3788,0.0653,0.746,300.76,35.87,98.04,41.82
9075,-0.5442,0.3785,0.0654,0.7459,300.86,35.86,98.01,32.74
9076,-0.5446,0.3782,0.0657,0.7457,300.99,35.87,97.97,14.62
9077,-0.5454,0.3773,0.0658,0.7455,301.21,35.81,97.94,2.49
9078,-0.5458,0.3769,0.066,0.7455,301.33,35.78,97.92,16.7
9079,-0.5462,0.3769,0.0662,0.7452,301.4,35.82,97.86,3.18
9080,-0.5465,0.3769,0.0663,0.7449,301.45,35.83,97.81,22.38
9081,-0.5466,0.3767,0.0664,0.7449,301.5,35.83,97.81,24.78
9082,-0.5468,0.3765,0.0665,0.7448,301.55,35.83,97.8,17.65
9083,-0.5472,0.3763,0.0665,0.7447,301.63,35.81,97.77,327.53
9084,-0.5476,0.376,0.0664,0.7445,301.7,35.79,97.73,25.56
9085,-0.5481,0.3757,0.0665,0.7443,301.79,35.78,97.69,4.76
9086,-0.5484,0.3757,0.0667,0.7441,301.86,35.8,97.65,17.65
9087,-0.5487,0.3755,0.0668,0.7439,301.93,35.8,97.61,22.25
9088,-0.5491,0.3749,0.0668,0.744,302.05,35.74,97.62,0.0
9089,-0.5492,0.3746,0.067,0.744,302.12,35.74,97.63,8.53
9090,-0.5492,0.3749,0.0675,0.7438,302.16,35.82,97.59,19.18
9091,-0.5499,0.3738,0.0669,0.7439,302.28,35.66,97.6,3.81
9092,-0.5501,0.3745,0.0673,0.7434,302.27,35.79,97.5,13.24
9093,-0.5509,0.3738,0.0671,0.7432,302.41,35.71,97.45,0.0
9094,-0.5515,0.3729,0.0667,0.7432,302.54,35.59,97.45,8.53
9095,-0.5518,0.3725,0.0663,0.7432,302.55,35.53,97.43,11.89
9096,-0.5519,0.373,0.0661,0.7429,302.46,35.57,97.38,10.3
9097,-0.5518,0.3732,0.0662,0.7429,302.44,35.6,97.38,32.74
9098,-0.5518,0.3733,0.0663,0.7428,302.43,35.62,97.36,343.61
9099,-0.552,0.3736,0.0662,0.7425,302.4,35.65,97.31,13.57
9100,-0.5523,0.3736,0.066,0.7423,302.4,35.65,97.26,11.89
9101,-0.5524,0.3738,0.0661,0.7421,302.4,35.68,97.22,19.09
9102,-0.5528,0.3739,0.0663,0.7418,302.44,35.72,97.16,19.18
9103,-0.5532,0.3735,0.0661,0.7417,302.51,35.67,97.14,16.19
9104,-0.5534,0.3733,0.066,0.7416,302.53,35.65,97.12,28.3
9105,-0.5536,0.3736,0.0661,0.7413,302.54,35.7,97.06,17.74
9106,-0.5538,0.3738,0.0662,0.7411,302.54,35.74,97.03,5.19
9107,-0.5536,0.3739,0.0664,0.7411,302.54,35.76,97.03,50.53
9108,-0.5537,0.374,0.0665,0.741,302.55,35.79,97.01,15.07
9109,-0.5539,0.3739,0.0662,0.7409,302.53,35.76,96.99,5.19
9110,-0.5541,0.3737,0.066,0.741,302.56,35.71,96.99,2.05
9111,-0.5542,0.3738,0.066,0.7407,302.55,35.74,96.95,17.65
9112,-0.5544,0.3739,0.0663,0.7406,302.6,35.78,96.92,13.5
9113,-0.5547,0.3738,0.0665,0.7404,302.66,35.79,96.88,17.65
9114,-0.555,0.3739,0.0667,0.7401,302.71,35.83,96.83,1.91
9115,-0.5552,0.3735,0.0667,0.7401,302.79,35.8,96.83,12.99
9116,-0.5553,0.3737,0.0669,0.74,302.8,35.84,96.81,27.9
9117,-0.5554,0.3737,0.0671,0.7399,302.83,35.86,96.79,15.07
9118,-0.556,0.3725,0.066,0.7401,302.89,35.65,96.82,21.45
9119,-0.5564,0.3731,0.0657,0.7395,302.8,35.7,96.7,3.69
9120,-0.5573,0.372,0.0646,0.7395,302.86,35.51,96.67,29.48
9121,-0.5579,0.3713,0.0636,0.7395,302.86,35.37,96.65,20.22
9122,-0.5582,0.3714,0.0624,0.7393,302.7,35.29,96.61,9.46
9123,-0.5581,0.372,0.0618,0.7392,302.51,35.29,96.58,33.11
9124,-0.5579,0.3722,0.0615,0.7392,302.41,35.29,96.57,334.8
9125,-0.558,0.3722,0.0608,0.7391,302.32,35.24,96.56,4.76
9126,-0.5582,0.3724,0.0602,0.739,302.21,35.2,96.53,25.56
9127,-0.5583,0.3726,0.0594,0.7388,302.07,35.17,96.48,17.74
9128,-0.5584,0.373,0.0592,0.7386,301.98,35.19,96.43,6.71
9129,-0.5588,0.3727,0.0586,0.7385,301.97,35.12,96.42,32.47
9130,-0.5589,0.3728,0.0584,0.7384,301.94,35.12,96.38,35.31
9131,-0.559,0.3728,0.0579,0.7384,301.87,35.08,96.37,24.78
9132,-0.5592,0.373,0.0575,0.7381,301.8,35.08,96.33,21.8
9133,-0.5591,0.3733,0.0574,0.7381,301.73,35.09,96.31,5.71
9134,-0.559,0.3735,0.0572,0.7381,301.65,35.09,96.32,354.29
