,time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,heading
1971,-0.6303,0.0018,-0.0497,0.7747,352.5,355.7,101.88,346.41
1972,-0.6297,0.0098,-0.0548,0.7749,350.33,355.82,101.98,346.29
1973,-0.637,0.023,-0.0805,0.7663,344.16,354.56,100.9,345.22
1974,-0.6519,0.0696,-0.0722,0.7516,337.08,358.96,98.23,346.02
1975,-0.6514,0.0574,-0.0857,0.7517,337.18,356.84,98.49,345.17
1976,-0.6528,0.0563,-0.0955,0.7494,335.86,355.92,98.32,347.86
1977,-0.652,0.0712,-0.0915,0.7493,333.87,357.4,98.23,344.18
1978,-0.6476,0.0818,-0.0796,0.7533,333.83,359.17,98.72,347.62
1979,-0.6364,0.0813,-0.0679,0.764,335.69,359.99,100.41,345.07
1980,-0.6337,0.0746,-0.0707,0.7667,336.46,359.19,100.94,347.52
1981,-0.6267,0.0662,-0.0777,0.7726,336.96,357.83,102.12,345.74
1982,-0.6276,0.0744,-0.0656,0.7722,337.26,359.53,101.84,342.98
1983,-0.6297,0.0819,-0.0617,0.7701,336.48,0.47,101.41,346.68
1984,-0.6299,0.0873,-0.0622,0.7692,335.44,0.84,101.28,347.91
1985,-0.6259,0.0908,-0.0601,0.7722,335.11,1.22,101.82,346.02
1986,-0.6223,0.0939,-0.0596,0.7749,334.61,1.44,102.3,345.42
1987,-0.6194,0.1004,-0.0652,0.7759,332.62,1.37,102.63,343.13
1988,-0.6187,0.1068,-0.0723,0.775,330.45,1.19,102.64,347.61
1989,-0.6236,0.1175,-0.084,0.7683,326.84,1.04,101.71,346.41
1990,-0.6346,0.139,-0.1013,0.7534,320.49,1.45,99.53,345.85
1991,-0.644,0.154,-0.0948,0.7433,318.9,3.51,97.55,345.1
1992,-0.6438,0.1303,-0.1198,0.7445,319.25,359.35,98.42,346.3
1993,-0.6435,0.1414,-0.1197,0.7427,317.3,0.26,98.13,345.42
1994,-0.6417,0.1541,-0.1216,0.7414,314.76,1.08,98.02,345.74
1995,-0.6402,0.169,-0.1119,0.741,313.64,3.16,97.69,346.85
1996,-0.6313,0.1609,-0.1009,0.7519,316.65,3.17,99.36,346.95
1997,-0.6295,0.1435,-0.107,0.7561,318.82,1.15,100.24,346.68
1998,-0.6229,0.1248,-0.1125,0.7641,321.35,359.0,101.8,346.67
1999,-0.622,0.1297,-0.0995,0.7658,322.38,0.54,101.74,345.3
2000,-0.619,0.1382,-0.0911,0.7678,322.06,1.89,101.93,345.85
2001,-0.6138,0.1411,-0.0913,0.7714,321.49,1.97,102.65,346.94
2002,-0.6126,0.1509,-0.0874,0.7709,320.27,3.05,102.52,344.24
2003,-0.6116,0.1557,-0.0858,0.771,319.64,3.55,102.52,345.85
2004,-0.6127,0.1565,-0.0867,0.7698,319.36,3.57,102.33,347.7
2005,-0.6163,0.1642,-0.0851,0.7655,318.26,4.42,101.5,342.65
2006,-0.6186,0.1724,-0.091,0.7611,315.94,4.62,100.89,344.92
2007,-0.6233,0.1877,-0.1102,0.7511,310.42,4.32,99.68,347.52
2008,-0.6295,0.2039,-0.1057,0.7423,308.33,6.37,97.94,348.24
2009,-0.6278,0.1853,-0.1292,0.7449,308.02,2.56,99.16,347.35
2010,-0.6305,0.1955,-0.1293,0.7399,306.22,3.54,98.28,346.3
2011,-0.6322,0.203,-0.1287,0.7366,304.99,4.34,97.66,348.2
2012,-0.6308,0.2056,-0.1186,0.7387,306.07,5.42,97.71,348.0
2013,-0.6203,0.1955,-0.109,0.7517,309.16,4.99,99.81,346.02
2014,-0.6152,0.1814,-0.1148,0.7586,310.77,3.09,101.25,345.63
2015,-0.6099,0.1773,-0.112,0.7642,311.89,2.84,102.21,346.75
2016,-0.6078,0.1802,-0.1038,0.7664,312.55,3.76,102.37,344.7
2017,-0.609,0.1871,-0.0957,0.7648,312.49,5.11,101.87,348.09
2018,-0.6096,0.1878,-0.0948,0.7643,312.53,5.27,101.75,346.3
2019,-0.6092,0.1903,-0.0899,0.7646,312.78,5.91,101.67,344.18
2020,-0.6082,0.1922,-0.0853,0.7655,313.09,6.46,101.72,346.3
2021,-0.6074,0.1962,-0.086,0.7649,312.26,6.71,101.68,344.8
2022,-0.6077,0.201,-0.0898,0.7631,310.85,6.77,101.46,346.51
2023,-0.609,0.2068,-0.0925,0.7601,309.44,7.06,101.01,346.18
2024,-0.6124,0.2054,-0.1097,0.7555,307.19,5.5,100.66,344.67
2025,-0.6253,0.2315,-0.1185,0.7358,301.47,7.58,97.3,345.74
2026,-0.6251,0.2142,-0.1295,0.7394,302.81,4.99,98.31,347.35
2027,-0.6259,0.1992,-0.141,0.7407,303.71,2.63,98.94,344.37
2028,-0.6257,0.2132,-0.1308,0.7389,302.79,4.81,98.25,348.2
2029,-0.6231,0.2283,-0.1171,0.7389,302.19,7.31,97.83,348.3
2030,-0.6192,0.2286,-0.1097,0.7432,303.2,7.84,98.41,347.17
2031,-0.6177,0.2183,-0.1132,0.747,304.45,6.53,99.21,345.75
2032,-0.6152,0.2106,-0.1145,0.751,305.59,5.62,99.99,347.55
2033,-0.6156,0.2137,-0.1049,0.7512,306.49,6.79,99.72,346.41
2034,-0.6134,0.2182,-0.1005,0.7523,306.3,7.5,99.82,345.86
2035,-0.6106,0.2196,-0.0997,0.7543,306.12,7.59,100.2,345.74
2036,-0.6087,0.2202,-0.098,0.7559,306.22,7.73,100.46,347.55
2037,-0.6094,0.2205,-0.0962,0.7555,306.47,7.94,100.32,345.63
2038,-0.6118,0.2196,-0.0954,0.7539,306.79,8.03,99.97,344.67
2039,-0.6151,0.2246,-0.0949,0.7498,306.06,8.64,99.2,346.37
2040,-0.6186,0.2309,-0.1084,0.7431,302.98,8.15,98.37,344.65
2041,-0.622,0.2592,-0.115,0.7299,297.14,10.44,96.18,344.37
2042,-0.6267,0.275,-0.1092,0.7209,295.53,12.79,94.29,345.85
2043,-0.6265,0.2642,-0.1243,0.7227,294.96,10.34,95.13,345.74
2044,-0.6239,0.254,-0.1387,0.7259,294.37,7.91,96.31,348.42
2045,-0.6255,0.2553,-0.144,0.7231,293.37,7.64,96.0,344.87
2046,-0.6285,0.2624,-0.1386,0.719,293.06,9.0,94.98,346.95
2047,-0.6257,0.2514,-0.1286,0.7271,296.44,8.63,96.11,347.28
2048,-0.6175,0.2382,-0.1141,0.7409,300.8,8.27,98.19,346.94
2049,-0.6182,0.2349,-0.1225,0.74,300.12,7.23,98.32,345.3
2050,-0.6151,0.2246,-0.1216,0.746,302.03,6.23,99.38,344.33
2051,-0.6169,0.2211,-0.1113,0.7471,304.22,6.92,99.19,346.02
2052,-0.6172,0.2246,-0.1039,0.7469,304.75,7.92,98.91,345.6
2053,-0.6153,0.2299,-0.0992,0.7475,304.49,8.76,98.91,346.94
2054,-0.6137,0.2328,-0.0955,0.7484,304.49,9.28,99.0,344.94
2055,-0.6125,0.2357,-0.0946,0.7486,304.09,9.58,99.03,345.74
2056,-0.6119,0.2368,-0.0959,0.7485,303.7,9.55,99.07,345.1
2057,-0.6128,0.2404,-0.1071,0.7452,301.37,8.9,98.8,345.86
2058,-0.6175,0.2543,-0.1374,0.7315,294.39,7.73,97.39,345.63
2059,-0.6332,0.2876,-0.1292,0.7069,290.47,12.76,92.28,345.58
2060,-0.6303,0.26,-0.1531,0.7153,291.2,7.58,94.88,348.17
2061,-0.6285,0.2503,-0.1619,0.7184,291.44,5.69,95.89,347.62
2062,-0.6262,0.2493,-0.1652,0.72,291.07,5.17,96.37,346.84
2063,-0.6243,0.2582,-0.1442,0.7231,292.8,7.86,96.01,345.3
2064,-0.6197,0.2669,-0.1274,0.727,293.82,10.01,96.13,344.62
2065,-0.619,0.2607,-0.133,0.7288,294.0,8.84,96.69,344.78
2066,-0.6181,0.2494,-0.1313,0.7339,296.22,7.82,97.55,345.19
2067,-0.6203,0.2491,-0.1186,0.7342,298.28,9.04,97.11,346.41
2068,-0.622,0.2499,-0.1081,0.7341,299.8,10.13,96.72,344.78
2069,-0.6201,0.2491,-0.1042,0.7366,300.51,10.32,97.06,344.92
2070,-0.6167,0.2489,-0.0997,0.7402,301.14,10.54,97.63,346.41
2071,-0.6152,0.25,-0.0942,0.7417,301.75,11.08,97.77,344.37
2072,-0.6158,0.2507,-0.0915,0.7414,302.06,11.41,97.62,346.31
2073,-0.6164,0.2524,-0.0922,0.7402,301.67,11.54,97.42,345.19
2074,-0.6181,0.2566,-0.096,0.7368,300.42,11.69,96.89,346.58
2075,-0.6213,0.2588,-0.1176,0.7302,296.78,10.13,96.34,346.02
2076,-0.6356,0.3007,-0.1227,0.7004,289.49,14.92,90.78,346.87
2077,-0.6274,0.2677,-0.1534,0.7149,289.76,8.19,94.87,346.02
2078,-0.6245,0.2581,-0.1743,0.7163,288.06,5.15,96.16,346.51
2079,-0.6231,0.2765,-0.1665,0.7125,286.04,7.71,95.08,343.9
2080,-0.62,0.2907,-0.1641,0.71,283.91,9.32,94.52,347.27
2081,-0.6163,0.2993,-0.1605,0.7105,282.91,10.37,94.49,348.15
2082,-0.6126,0.3036,-0.1528,0.7136,283.3,11.33,94.75,345.19
2083,-0.6071,0.3135,-0.1419,0.7162,283.15,13.08,94.85,346.29
2084,-0.5983,0.3144,-0.1407,0.7235,282.88,12.75,96.35,346.2
2085,-0.5899,0.2976,-0.1599,0.7334,282.61,8.58,99.36,344.5
2086,-0.5802,0.2908,-0.1732,0.7408,281.61,5.98,101.74,347.21
2087,-0.5789,0.3145,-0.1656,0.7338,278.41,9.21,100.03,345.63
2088,-0.5772,0.3323,-0.1594,0.7287,276.13,11.73,98.72,347.27
2089,-0.5695,0.3309,-0.1691,0.7332,274.66,10.1,100.37,347.55
2090,-0.5661,0.334,-0.1783,0.7322,272.57,9.33,100.83,347.11
2091,-0.5599,0.3366,-0.1973,0.731,269.03,7.25,102.06,345.74
2092,-0.548,0.3371,-0.2301,0.7301,263.77,2.88,104.93,347.27
2093,-0.5335,0.3311,-0.2675,0.7309,259.39,356.62,109.33,347.79
2094,-0.5289,0.3269,-0.3073,0.7204,254.48,350.78,112.01,349.76
2095,-0.5325,0.3281,-0.36,0.6922,246.21,344.17,113.47,351.78
2096,-0.542,0.3211,-0.4129,0.6578,239.08,336.68,114.74,349.55
2097,-0.6035,0.3491,-0.4036,0.5925,231.47,352.47,93.69,349.95
2098,-0.6714,0.3624,-0.3739,0.5273,235.66,11.41,69.39,350.16
2099,-0.7487,0.3358,-0.3283,0.4679,252.61,19.29,54.17,351.9
2100,-0.8323,0.2826,-0.2542,0.4036,278.75,20.45,44.09,347.94
2101,-0.8957,0.2124,-0.2123,0.328,297.37,16.4,35.6,349.01
2102,-0.9433,0.1556,-0.177,0.2338,312.01,13.34,25.0,348.51
2103,-0.9792,0.0979,-0.1104,0.1395,331.81,9.55,15.04,347.11
2104,-0.9964,0.0523,-0.0551,0.0388,346.93,5.78,4.13,344.76
2105,-0.9977,0.0275,0.0107,-0.0617,2.83,3.07,352.96,347.37
2106,-0.984,-0.0122,0.0795,-0.1592,17.54,357.14,341.4,346.6
2107,-0.9556,-0.0398,0.1224,-0.2651,24.59,351.7,328.09,348.17
2108,-0.9092,-0.0419,0.1517,-0.3854,28.2,348.52,312.63,348.18
2109,-0.8489,-0.0297,0.1821,-0.4953,32.48,346.09,297.48,345.46
2110,-0.768,-0.0244,0.2233,-0.5997,36.58,341.24,280.99,341.79
2111,-0.6661,-0.0109,0.279,-0.6916,41.8,334.62,263.09,345.3
2112,-0.5583,0.0216,0.3322,-0.76,47.61,328.3,245.75,343.89
2113,-0.4397,0.0351,0.383,-0.8116,46.38,320.0,228.36,344.05
2114,-0.3348,0.039,0.4233,-0.841,40.86,312.96,214.44,346.14
2115,-0.2573,0.0709,0.4586,-0.8476,41.73,307.54,203.4,343.14
2116,-0.1832,0.1117,0.4851,-0.8477,43.09,302.83,192.55,349.72
2117,-0.1001,0.1247,0.5074,-0.8468,36.45,298.56,182.59,347.29
2118,-0.0109,0.111,0.5371,-0.8361,22.76,293.98,174.09,349.61
2119,0.0753,0.0806,0.5491,-0.8284,5.83,292.6,167.66,345.04
2120,0.1628,0.0432,0.5313,-0.8303,348.38,295.72,161.46,346.08
2121,0.2479,0.0004,0.5011,-0.8291,331.31,300.92,154.86,349.49
2122,0.3409,-0.0587,0.4385,-0.8295,313.3,311.52,145.95,345.14
2123,0.4197,-0.1033,0.3411,-0.8347,305.37,327.09,134.82,346.98
2124,0.4725,-0.1183,0.2471,-0.8377,308.84,340.43,125.63,343.7
2125,0.5143,-0.1137,0.1416,-0.8382,320.71,352.65,118.21,341.82
2126,0.5495,-0.0943,0.0097,-0.8301,340.75,5.1,112.56,340.33
2127,0.5684,-0.0614,-0.1136,-0.8126,3.35,14.74,110.28,336.48
2128,0.577,-0.039,-0.2146,-0.7871,21.48,22.93,109.69,334.76
2129,0.5925,-0.0102,-0.2936,-0.7501,38.87,28.68,108.4,331.73
2130,0.6084,0.0097,-0.3613,-0.7065,53.93,34.02,106.92,334.67
2131,0.6182,0.0097,-0.4314,-0.6569,66.22,41.48,106.32,329.82
2132,0.6271,0.0029,-0.4904,-0.6052,76.43,48.66,105.77,329.8
2133,0.6304,-0.017,-0.5389,-0.5586,82.66,56.11,105.82,328.85
2134,0.6362,-0.032,-0.5751,-0.5133,88.67,61.94,105.28,327.88
2135,0.6488,-0.0346,-0.5944,-0.4738,95.22,64.44,103.35,326.23
2136,0.6553,-0.032,-0.6106,-0.4435,101.05,66.62,102.64,326.54
2137,0.6641,-0.019,-0.6185,-0.4196,107.32,66.72,101.41,326.16
2138,0.6802,-0.0011,-0.6155,-0.398,113.54,63.76,97.83,325.78
2139,0.6923,0.009,-0.6094,-0.3865,116.57,60.71,94.51,324.58
2140,0.6982,0.0074,-0.6038,-0.3845,116.19,59.19,92.69,324.99
2141,0.717,0.0113,-0.5848,-0.3791,115.82,53.53,86.92,326.46
2142,0.7361,0.0157,-0.5642,-0.3735,114.79,47.68,81.0,325.36
2143,0.7428,0.0089,-0.556,-0.3729,112.74,46.44,79.21,324.22
2144,0.748,0.0022,-0.5485,-0.3738,110.59,45.6,77.95,327.23
2145,0.7608,0.0062,-0.5282,-0.377,107.88,41.33,74.44,324.64
2146,0.7664,0.0094,-0.5127,-0.3869,104.95,38.88,73.3,327.16
2147,0.7642,0.0102,-0.5053,-0.4007,102.61,38.52,74.4,326.91
2148,0.7695,0.0213,-0.4902,-0.4087,101.05,35.36,73.06,324.96
2149,0.7765,0.035,-0.473,-0.4148,99.56,31.58,71.17,325.75
2150,0.7715,0.0336,-0.4698,-0.4278,97.8,32.18,72.97,327.23
2151,0.7676,0.0336,-0.4621,-0.4429,95.33,32.08,74.44,327.72
2152,0.7713,0.0458,-0.4407,-0.4569,92.38,28.66,73.72,325.29
2153,0.768,0.0506,-0.4291,-0.4728,89.96,27.63,74.86,325.39
2154,0.7608,0.0496,-0.4249,-0.488,88.05,28.15,76.93,326.88
2155,0.7617,0.0567,-0.4104,-0.4982,85.94,26.16,76.82,328.32
2156,0.7613,0.0608,-0.3977,-0.5084,83.74,24.75,77.07,327.97
2157,0.7558,0.0554,-0.3935,-0.5204,81.46,25.48,78.7,326.38
2158,0.7557,0.0574,-0.3827,-0.5284,79.44,24.39,78.85,327.88
2159,0.7568,0.0624,-0.3739,-0.5325,78.44,23.09,78.59,326.72
2160,0.7546,0.0605,-0.3732,-0.5363,77.82,23.41,79.18,326.81
2161,0.7545,0.0614,-0.3708,-0.538,77.46,23.12,79.21,326.11
2162,0.7566,0.0661,-0.3646,-0.5387,77.07,21.98,78.67,328.57
2163,0.8427,0.1437,-0.1317,-0.5019,42.97,353.21,60.27,326.02
2164,0.772,0.1068,-0.2802,-0.5604,67.06,10.31,75.06,327.49
2165,0.7204,0.0302,-0.3583,-0.5931,67.01,27.24,87.27,334.13
2166,0.7315,0.057,-0.3172,-0.6009,64.36,20.6,84.81,327.53
2167,0.7305,0.0721,-0.3035,-0.6075,64.16,18.12,84.75,326.38
2168,0.7206,0.0692,-0.3083,-0.6172,63.96,19.33,86.75,327.53
2169,0.7136,0.0642,-0.3053,-0.6273,62.17,19.89,88.21,328.74
2170,0.7096,0.06,-0.2954,-0.6369,59.43,19.59,89.07,328.51
2171,0.6948,0.0439,-0.2999,-0.6522,56.6,22.03,92.0,324.77
2172,0.6797,0.0426,-0.3019,-0.6671,55.72,22.96,94.7,327.97
2173,0.6707,0.0656,-0.2964,-0.6767,58.21,21.01,96.02,326.86
2174,0.6522,0.0886,-0.3111,-0.6856,63.65,21.47,99.05,326.38
2175,0.6281,0.1154,-0.3226,-0.6986,69.01,21.79,102.93,323.8
2176,0.6017,0.1459,-0.3332,-0.7111,74.96,22.08,107.09,325.7
2177,0.5714,0.1686,-0.3456,-0.725,79.5,23.65,112.16,325.83
2178,0.5335,0.1819,-0.3686,-0.7392,82.94,27.91,119.11,327.53
2179,0.4915,0.2069,-0.4119,-0.7389,90.57,35.18,127.8,326.71
2180,0.4353,0.2595,-0.4863,-0.7118,104.9,49.93,142.93,322.52
2181,0.3671,0.3491,-0.5657,-0.6506,120.83,76.4,170.36,324.16
2182,0.2679,0.4295,-0.6448,-0.5727,113.74,111.51,206.86,323.49
2183,0.1408,0.494,-0.7135,-0.4765,84.39,133.1,230.39,321.87
2184,0.0219,0.554,-0.7537,-0.3528,50.16,145.92,244.83,320.98
2185,-0.1182,0.5865,-0.7678,-0.2291,10.01,150.5,253.44,320.83
2186,-0.2578,0.6061,-0.7434,-0.1166,331.99,149.95,262.16,319.98
2187,-0.3418,0.6186,-0.7074,-0.0114,304.0,150.19,269.94,319.4
2188,-0.4131,0.6469,-0.6374,0.0672,284.3,145.36,283.05,318.12
2189,-0.4546,0.637,-0.5632,0.2653,243.57,147.83,295.28,319.14
2190,-0.4702,0.5957,-0.4798,0.4403,205.29,141.02,313.93,319.23
2191,-0.5402,0.6252,-0.3234,0.4612,224.33,88.64,14.41,318.41
2192,-0.4527,0.5549,-0.3769,0.5875,193.38,30.72,77.31,320.34
2193,-0.4287,0.5213,-0.4194,0.6071,194.0,329.24,136.9,321.28
2194,-0.3979,0.53,-0.4624,0.5891,194.19,274.94,189.96,321.34
2195,-0.3707,0.5646,-0.49,0.5511,199.48,225.91,238.8,319.2
2196,-0.3502,0.5877,-0.5132,0.5183,208.78,208.96,255.09,320.85
2197,-0.3681,0.6305,-0.4957,0.4703,213.31,180.42,283.33,319.6
2198,-0.4058,0.6951,-0.4317,0.4071,227.2,147.92,317.63,320.12
2199,-0.4104,0.753,-0.3833,0.343,247.55,140.3,327.87,320.66
2200,-0.3739,0.8037,-0.3747,0.2718,268.37,145.24,325.07,321.85
2201,-0.2822,0.8709,-0.391,0.0944,314.69,153.08,317.13,320.1
2202,-0.182,0.8988,-0.358,-0.176,21.44,152.54,313.94,318.96
2203,-0.1578,0.8737,-0.2878,-0.3592,64.92,145.12,313.08,321.58
2204,-0.1216,0.8773,-0.2136,-0.4122,84.35,148.3,320.14,319.09
2205,-0.1437,0.8254,-0.152,-0.5244,110.57,135.87,315.17,321.27
2206,-0.1699,0.7526,-0.0697,-0.6323,136.28,112.51,300.79,319.85
2207,-0.1947,0.6982,0.0045,-0.6889,149.03,84.62,280.96,319.23
2208,-0.2323,0.6385,0.0677,-0.7306,149.34,48.41,253.13,321.57
2209,-0.2771,0.6043,0.1007,-0.7402,143.76,36.69,248.08,321.77
2210,-0.3156,0.5896,0.0987,-0.7369,137.25,38.48,253.17,320.65
2211,-0.348,0.601,0.0755,-0.7155,131.74,49.37,265.03,320.08
2212,-0.4727,0.468,0.071,-0.7433,99.43,31.4,259.75,320.19
2213,-0.5856,0.3589,-0.0869,-0.7216,49.19,36.88,266.43,319.87
2214,-0.6706,0.2544,-0.2018,-0.667,7.89,37.72,271.66,318.77
2215,-0.5909,0.3922,-0.3031,-0.6365,16.22,59.09,270.34,319.42
2216,-0.5152,0.4233,-0.2677,-0.6955,36.48,58.35,263.3,319.7
2217,-0.4954,0.4086,-0.1919,-0.7422,49.21,49.33,258.88,319.7
2218,-0.5302,0.3904,-0.1486,-0.7378,49.48,44.21,261.58,318.78
2219,-0.5914,0.3876,-0.1692,-0.6866,38.79,47.08,269.99,320.3
2220,-0.6169,0.4075,-0.2107,-0.6395,30.29,53.14,275.54,320.97
2221,-0.6268,0.3743,-0.2204,-0.6469,24.02,50.46,273.87,320.32
2222,-0.6406,0.3263,-0.2131,-0.6616,18.27,45.15,271.95,319.53
2223,-0.6113,0.315,-0.1617,-0.7078,28.73,39.33,266.78,319.14
2224,-0.5107,0.3375,0.0225,-0.7904,67.64,21.85,252.45,319.87
2225,-0.3842,0.298,0.1785,-0.8554,80.62,354.26,226.27,319.49
2226,-0.3431,0.2291,0.2998,-0.8602,73.72,333.38,214.48,320.0
2227,-0.3532,0.307,0.3199,-0.8238,94.07,332.93,214.45,320.19
2228,-0.3701,0.299,0.3337,-0.8138,94.39,331.73,216.35,320.99
2229,-0.3779,0.256,0.3391,-0.8226,85.29,330.3,217.53,321.84
2230,-0.3956,0.2338,0.3194,-0.8288,79.61,333.36,221.24,322.03
2231,-0.3995,0.2348,0.2945,-0.8358,77.78,336.96,222.87,322.18
2232,-0.3901,0.2058,0.3135,-0.8409,72.43,332.97,220.78,322.92
2233,-0.3735,0.1284,0.3357,-0.8551,56.12,327.18,218.77,321.54
2234,-0.3589,0.0441,0.3025,-0.8819,34.3,328.32,219.39,321.62
2235,-0.4043,-0.0699,0.0857,-0.9079,353.39,347.74,228.36,322.14
2236,-0.3871,-0.0263,-0.2043,-0.8987,336.28,20.76,224.43,319.21
2237,-0.345,0.0525,-0.3393,-0.8736,343.63,39.45,220.16,318.42
2238,-0.2542,0.1818,-0.3646,-0.8772,15.36,47.61,215.71,317.27
2239,-0.2082,0.1902,-0.3494,-0.8935,22.42,45.84,210.99,316.87
2240,-0.2197,0.1496,-0.3455,-0.9,13.5,43.83,210.15,320.3
2241,-0.2249,0.1624,-0.3319,-0.9016,16.51,42.73,211.25,319.99
2242,-0.2391,0.1731,-0.3311,-0.8962,17.48,43.18,213.34,318.68
2243,-0.2792,0.127,-0.3425,-0.888,3.94,42.82,215.68,319.7
2244,-0.2871,0.1324,-0.3322,-0.8887,5.11,41.84,216.78,319.99
2245,-0.2363,0.1849,-0.2398,-0.9233,26.37,33.0,212.63,319.75
2246,-0.1529,0.0831,0.003,-0.9847,18.95,1.13,197.74,320.37
2247,-0.0911,-0.0919,0.1395,-0.9817,342.15,342.89,191.94,319.35
2248,-0.1272,-0.1209,0.2531,-0.9514,340.93,328.7,197.91,318.77
2249,-0.1513,-0.1475,0.2895,-0.9336,338.36,323.44,202.0,320.28
2250,-0.1662,-0.1928,0.2933,-0.9215,330.12,321.26,205.73,319.92
2251,-0.179,-0.2224,0.2836,-0.9155,324.39,321.03,208.46,317.02
2252,-0.1857,-0.1892,0.2577,-0.9292,330.36,325.39,207.25,318.42
2253,-0.2059,-0.1131,0.2583,-0.9371,347.88,327.75,206.54,321.54
2254,-0.2052,-0.0932,0.2605,-0.9388,352.2,328.09,205.77,319.33
2255,-0.2009,-0.1746,0.2168,-0.9392,332.13,330.54,207.83,323.57
2256,-0.1734,-0.2017,0.1232,-0.9561,319.89,341.02,203.95,322.35
2257,-0.1391,-0.2055,-0.0002,-0.9687,313.07,356.45,197.08,319.59
2258,-0.1111,-0.1411,-0.1651,-0.9698,323.83,17.69,190.24,318.49
2259,-0.0819,-0.1662,-0.2792,-0.9422,317.93,32.31,183.77,319.21
2260,0.0226,0.1076,-0.2466,-0.9629,25.22,28.79,180.56,316.42
2261,0.0665,0.1081,-0.2323,-0.9643,27.7,26.53,175.4,317.58
2262,0.0785,0.0807,-0.2345,-0.9656,22.21,26.66,173.34,317.82
2263,0.077,0.0719,-0.23,-0.9675,20.11,26.15,173.24,318.6
2264,0.044,0.0312,-0.2534,-0.9659,9.48,29.24,176.02,318.68
2265,-0.0044,0.0208,-0.2784,-0.9602,4.3,32.36,181.15,318.79
2266,-0.0221,0.0102,-0.1962,-0.9803,1.3,22.65,182.71,319.06
2267,-0.0176,-0.1016,0.0106,-0.9946,336.72,358.56,182.18,317.15
2268,0.0085,-0.2504,0.1439,-0.9573,302.38,341.96,183.65,320.0
2269,-0.0473,-0.3838,0.2452,-0.889,277.52,321.1,201.23,318.08
2270,-0.105,-0.3195,0.2863,-0.8972,298.25,317.41,205.63,320.14
2271,-0.1303,-0.3672,0.2897,-0.8742,290.99,313.05,212.32,320.71
2272,-0.1511,-0.3986,0.2769,-0.8612,285.85,311.52,217.07,320.19
2273,-0.1702,-0.3668,0.252,-0.8792,292.0,316.75,215.73,320.08
2274,-0.1867,-0.3217,0.2381,-0.8972,301.55,321.15,214.02,321.51
2275,-0.1837,-0.3373,0.2378,-0.8921,298.08,320.26,214.71,322.61
2276,-0.1518,-0.4694,0.1757,-0.8519,263.43,318.4,219.52,321.14
2277,-0.062,-0.5256,-0.0273,-0.848,233.02,357.58,189.86,321.87
2278,0.0477,-0.3523,-0.2188,-0.9087,283.45,33.32,162.13,320.0
2279,0.1149,-0.1793,-0.3104,-0.9265,329.75,39.67,160.38,319.99
2280,0.2392,0.1073,-0.2073,-0.9425,35.08,20.85,154.77,317.62
2281,0.3027,0.1641,-0.1531,-0.9263,46.74,11.58,146.2,319.64
2282,0.3311,0.1327,-0.1421,-0.9233,39.66,10.69,142.41,321.75
2283,0.3465,0.1023,-0.1572,-0.9191,34.56,13.21,140.7,319.12
2284,0.3222,0.0597,-0.2073,-0.9218,28.2,20.76,144.06,319.99
2285,0.2609,0.0029,-0.2865,-0.9219,17.81,32.21,150.98,319.64
2286,0.2194,-0.0357,-0.2925,-0.9301,7.09,34.12,154.54,318.51
2287,0.1981,-0.1116,-0.1715,-0.9586,343.22,22.15,155.0,318.04
2288,0.1738,-0.3039,0.0252,-0.9364,289.4,4.1,157.66,320.04
2289,0.1752,-0.416,0.0955,-0.8872,259.0,357.87,158.67,318.3
2290,0.0873,-0.4603,0.1975,-0.8611,248.36,332.47,183.2,318.79
2291,0.0704,-0.5031,0.2267,-0.831,239.53,321.95,192.94,320.95
2292,0.0629,-0.5277,0.2295,-0.8154,234.39,317.64,197.79,321.65
2293,0.0475,-0.5478,0.2121,-0.8079,230.27,316.83,201.5,319.3
2294,0.0411,-0.5319,0.1828,-0.8258,233.37,324.9,196.38,322.39
2295,0.0426,-0.4578,0.1803,-0.8695,251.52,331.98,188.96,320.48
2296,0.0347,-0.3725,0.2084,-0.9037,273.09,331.11,187.32,320.79
2297,0.0412,-0.461,0.1614,-0.8716,250.43,335.04,187.67,321.1
2298,0.0532,-0.5449,-0.0101,-0.8368,228.77,10.44,165.98,322.34
2299,0.1617,-0.3806,-0.171,-0.8943,282.58,33.34,147.49,319.92
2300,0.2337,-0.3447,-0.3095,-0.8548,307.19,50.42,136.82,318.99
2301,0.3482,-0.0332,-0.1676,-0.9217,6.37,19.43,139.15,316.62
2302,0.3927,-0.0449,-0.1477,-0.9066,3.96,17.65,133.46,320.71
2303,0.4106,-0.0753,-0.1477,-0.8966,358.43,19.07,130.66,322.23
2304,0.4135,-0.1068,-0.1618,-0.8896,353.56,22.13,129.51,318.59
2305,0.3981,-0.1151,-0.1947,-0.889,354.31,26.0,131.1,319.44
2306,0.364,-0.121,-0.2558,-0.8874,356.73,32.84,134.91,319.64
2307,0.3358,-0.1163,-0.2919,-0.888,358.79,36.62,138.37,320.04
2308,0.3292,-0.1045,-0.2052,-0.9158,353.55,26.44,139.7,318.33
2309,0.3279,-0.2506,-0.0298,-0.9104,308.2,14.07,137.13,317.62
2310,0.3408,-0.4346,0.0589,-0.8315,260.54,17.86,127.09,319.9
2311,0.2568,-0.6229,0.0956,-0.7328,211.71,41.14,109.72,319.21
