,time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,heading
867,-0.3449,-0.4774,-0.693,0.4158,350.7,245.31,107.89,6.34
868,-0.389,-0.434,-0.6916,0.4267,340.69,250.25,108.98,3.56
869,-0.397,-0.4292,-0.6922,0.4232,338.54,250.58,108.78,5.07
870,-0.3705,-0.4352,-0.7355,0.3638,333.6,241.76,110.85,4.71
871,-0.288,-0.4363,-0.8282,0.2018,324.96,217.89,118.39,2.23
872,-0.1362,-0.4379,-0.8867,-0.0587,325.93,180.91,127.29,5.31
873,-0.0092,-0.4483,-0.8322,-0.3263,324.15,145.8,128.93,5.17
874,0.1546,-0.4546,-0.6694,-0.5668,324.07,108.99,124.51,5.17
875,0.3486,-0.2029,-0.3984,-0.8237,353.52,53.04,132.5,8.91
876,0.4239,0.1596,-0.1314,-0.8818,46.27,6.02,129.88,6.99
877,0.4994,0.2529,0.086,-0.8241,38.65,335.29,113.3,8.17
878,0.5494,0.2869,0.2862,-0.7308,12.04,312.48,103.48,7.84
879,0.416,0.3922,0.48,-0.6654,14.07,283.5,110.42,9.98
880,0.2988,0.4633,0.4685,-0.6903,42.16,278.12,114.85,12.56
881,0.256,0.5325,0.3984,-0.7016,65.8,277.9,111.07,10.46
882,0.2883,0.455,0.3446,-0.7688,60.13,293.74,119.01,9.01
883,0.3186,0.3278,0.2474,-0.8543,47.45,316.38,129.48,9.54
884,0.3088,0.2836,0.0803,-0.9043,55.2,338.81,137.03,7.13
885,0.2828,0.346,0.0704,-0.8918,70.51,336.83,137.36,7.71
886,0.253,0.4514,0.2597,-0.8154,74.41,305.07,125.68,8.73
887,0.0641,0.553,0.2493,-0.7924,115.22,299.55,135.22,12.45
888,-0.0737,0.5524,0.0356,-0.8295,134.37,3.31,192.36,7.88
889,-0.0921,0.518,-0.2,-0.8265,110.06,48.02,218.85,7.06
890,0.1582,0.6204,-0.3245,-0.6962,150.3,85.63,225.37,3.19
891,0.2626,0.6259,-0.3984,-0.6169,157.92,121.78,245.77,5.19
892,0.1236,0.4872,-0.4414,-0.7433,112.9,75.8,206.46,4.61
893,0.0045,0.4347,-0.3331,-0.8367,93.85,54.14,204.4,5.19
894,-0.098,0.2438,-0.1554,-0.9523,51.43,22.43,196.93,8.13
895,-0.2264,-0.0598,-0.0347,-0.9716,344.84,2.33,206.08,5.12
896,-0.1098,-0.5775,0.144,-0.7961,234.82,309.32,227.84,5.12
897,0.0714,-0.9171,0.0462,-0.3894,267.75,172.13,357.58,7.86
898,0.3453,-0.8867,-0.2396,-0.1928,339.68,134.28,34.53,7.28
899,0.3858,-0.8509,-0.356,0.0193,35.83,137.5,38.4,5.11
900,0.5345,-0.7745,-0.3351,0.0467,50.99,118.04,31.32,7.28
901,0.6041,-0.7176,-0.3411,0.0613,60.01,107.66,28.68,3.98
902,0.3592,-0.8983,-0.241,-0.077,3.97,136.93,29.24,3.56
903,0.0259,-0.9714,-0.1298,-0.1969,315.84,173.72,16.45,1.82
904,-0.0896,-0.9773,-0.0976,-0.1655,320.12,188.74,9.87,5.3
905,-0.007,-0.9839,-0.1765,-0.0262,353.82,180.26,20.33,7.61
906,0.1186,-0.9377,-0.2875,-0.1552,334.25,161.36,36.21,7.27
907,0.1818,-0.8776,-0.3591,-0.2606,321.85,147.61,50.09,6.04
908,0.1641,-0.871,-0.4317,-0.1677,342.7,154.18,54.72,5.11
909,0.1536,-0.8294,-0.5015,-0.1923,341.02,153.01,64.6,3.65
910,0.2175,-0.7527,-0.4979,-0.3718,319.86,132.04,75.96,2.49
911,0.2556,-0.6979,-0.4969,-0.448,316.41,120.26,83.52,0.62
912,0.1794,-0.6908,-0.4851,-0.5052,296.8,119.94,88.73,2.06
913,0.1457,-0.6422,-0.4594,-0.5961,281.65,108.57,99.85,359.42
914,0.1054,-0.642,-0.4085,-0.6402,265.22,103.5,103.1,357.46
915,0.0121,-0.7325,-0.3775,-0.5664,249.7,128.82,82.61,4.0
916,-0.03,-0.826,-0.3416,-0.4473,261.17,156.83,55.71,1.21
917,-0.0571,-0.8954,-0.3335,-0.2896,292.35,173.72,42.77,0.94
918,-0.0095,-0.9114,-0.3947,-0.1157,334.76,175.65,47.31,1.22
919,0.0412,-0.8713,-0.4451,0.2026,45.86,186.77,55.5,0.0
920,0.0908,-0.7687,-0.4286,0.466,105.16,205.31,70.94,1.94
921,0.1366,-0.6959,-0.2626,0.6543,158.47,235.23,88.17,2.56
922,0.1793,-0.7193,0.0779,0.6667,137.22,97.38,285.74,1.97
923,0.0294,-0.8406,0.2158,0.4959,110.37,152.52,316.64,0.94
924,-0.201,-0.935,0.221,0.191,52.98,199.01,337.92,5.59
925,-0.3754,-0.8728,0.3074,0.0534,37.8,221.15,328.35,3.16
926,-0.6112,-0.7375,0.2872,0.0074,42.44,254.27,333.6,3.89
927,-0.6971,-0.6964,0.1234,-0.1179,0.89,269.98,340.36,7.67
928,-0.6724,-0.6759,-0.1147,-0.2791,295.79,274.07,344.93,10.12
929,-0.5634,-0.6543,-0.2503,-0.4379,242.45,272.04,341.33,8.97
930,-0.4085,-0.6198,-0.4281,-0.5154,197.23,205.8,46.97,4.69
931,-0.2115,-0.4842,-0.6072,-0.5934,247.5,111.8,142.66,6.92
932,-0.0974,-0.4357,-0.6906,-0.569,281.85,115.44,140.77,3.97
933,-0.0252,-0.4319,-0.7749,-0.4609,308.16,129.65,134.08,2.25
934,-0.0247,-0.4217,-0.8308,-0.3625,319.43,141.69,133.29,2.32
935,-0.1587,-0.4751,-0.8248,-0.2623,298.53,160.85,125.42,1.02
936,-0.3279,-0.4492,-0.8153,-0.1611,274.39,182.49,121.31,1.59
937,-0.4827,-0.4072,-0.7616,-0.1455,242.76,199.23,112.87,0.0
938,-0.5483,-0.4616,-0.6905,-0.0975,244.17,224.38,87.04,3.06
939,-0.7274,-0.428,-0.5361,-0.017,254.78,275.57,45.63,357.3
940,-0.9289,-0.2911,-0.2078,0.0959,321.45,322.04,18.48,357.44
941,-0.9788,-0.1828,-0.0583,0.0722,349.94,338.43,9.39,0.89
942,-0.9813,-0.1835,-0.0574,0.0098,347.48,338.69,2.33,2.6
943,-0.9713,-0.1842,-0.1491,-0.0205,325.42,338.38,0.91,5.57
944,-0.9551,-0.2045,-0.2075,-0.0544,310.5,336.1,358.8,3.47
945,-0.9547,-0.172,-0.222,-0.098,305.53,341.31,352.84,3.96
946,-0.9683,0.0211,-0.202,-0.1455,314.71,6.2,341.66,359.14
947,-0.9293,0.1689,-0.2788,-0.1734,305.27,27.54,332.03,4.04
948,-0.8923,0.1379,-0.3352,-0.2693,296.82,30.06,317.73,3.7
949,-0.8413,0.083,-0.407,-0.346,282.3,32.75,303.45,4.74
950,-0.7754,0.1518,-0.45,-0.4162,290.28,48.02,287.63,4.0
951,-0.6947,0.2533,-0.4512,-0.4997,316.1,59.94,275.79,3.12
952,-0.6324,0.2166,-0.5332,-0.5185,306.55,67.79,263.16,6.69
953,-0.5745,0.2107,-0.5517,-0.5667,313.47,70.78,254.14,6.17
954,-0.4852,0.3165,-0.4983,-0.645,351.36,72.31,250.75,7.56
955,-0.3739,0.3036,-0.4928,-0.7246,8.2,70.69,237.49,6.02
956,-0.2852,0.2401,-0.5265,-0.7641,7.63,70.67,223.65,6.68
957,-0.1899,0.2094,-0.5432,-0.7906,14.35,71.05,212.14,8.52
958,-0.091,0.1695,-0.5413,-0.8185,20.62,68.76,199.75,8.64
959,-0.0743,0.1057,-0.5932,-0.7946,9.16,74.06,194.14,10.02
960,-0.1177,-0.0609,-0.6276,-0.7672,332.09,77.81,186.16,10.04
961,-0.2161,-0.1559,-0.5511,-0.7908,302.01,66.83,191.2,6.71
962,-0.3114,-0.2532,-0.4786,-0.7809,272.18,54.96,199.79,8.71
963,-0.298,-0.4128,-0.4984,-0.7017,237.59,70.29,180.81,11.26
964,-0.2905,-0.5385,-0.4955,-0.6165,215.68,103.41,145.06,10.15
965,-0.3985,-0.5645,-0.5117,-0.5107,200.34,155.69,104.8,12.45
966,-0.5236,-0.5986,-0.4091,-0.4474,210.83,258.88,4.57,7.73
967,-0.59,-0.6211,-0.2427,-0.4553,243.15,282.21,333.24,10.05
968,-0.5115,-0.6059,-0.1855,-0.5804,233.47,295.95,304.93,10.95
969,-0.2519,-0.515,-0.3329,-0.7487,220.3,43.95,185.72,11.77
970,-0.093,-0.0731,-0.5952,-0.7948,333.78,73.24,183.58,10.21
971,-0.244,0.297,-0.7554,-0.5307,353.87,108.55,225.13,11.81
972,-0.3462,0.4304,-0.7924,-0.2587,321.95,131.5,245.65,8.32
973,-0.3581,0.6348,-0.6816,0.0636,290.63,153.41,274.37,3.88
974,-0.3449,0.7699,-0.5351,-0.0453,325.17,142.6,296.34,0.81
975,-0.3208,0.7362,-0.5575,-0.2107,354.55,134.93,286.86,0.56
976,-0.275,0.694,-0.5489,-0.3762,25.44,125.44,276.74,2.55
977,-0.2311,0.6106,-0.2919,-0.699,91.89,83.06,257.75,4.98
978,-0.0383,0.5682,0.115,-0.8139,138.04,336.35,169.01,8.17
979,0.0854,0.5083,0.3787,-0.7687,91.57,286.36,132.23,8.0
980,-0.0679,0.4791,0.4595,-0.7448,101.82,280.84,147.47,5.98
981,-0.1852,0.4549,0.6427,-0.588,101.24,247.77,144.66,6.63
982,-0.2068,0.4402,0.8304,-0.2719,71.3,199.37,130.42,9.03
983,-0.4022,0.4151,0.7728,-0.2619,114.1,187.49,127.59,6.09
984,-0.4708,0.348,0.7678,-0.2604,129.41,189.72,137.4,5.17
985,-0.3425,0.4444,0.8218,-0.0988,81.2,169.21,119.19,8.09
986,0.1394,0.6411,0.7216,0.2208,302.07,170.79,99.14,7.2
987,0.5701,0.5935,0.3039,0.4799,227.24,286.05,332.27,6.27
988,0.561,0.4513,-0.052,0.692,291.02,315.43,272.57,15.36
989,0.5011,0.4841,-0.2194,0.6829,307.61,299.0,268.14,14.82
990,0.5226,0.5108,-0.0852,0.6773,285.86,305.54,274.89,15.99
991,0.5134,0.57,0.0926,0.6348,250.08,305.45,287.96,16.42
992,0.4614,0.7546,0.2488,0.3946,248.8,242.28,1.15,18.62
993,0.3185,0.9235,0.2025,0.0688,330.34,215.43,19.97,12.6
994,0.2927,0.9476,-0.0743,0.1043,342.26,215.24,348.21,14.11
995,0.2606,0.8567,-0.3557,0.2674,328.33,221.45,308.88,14.99
996,0.2292,0.8043,-0.4411,0.3255,322.5,223.84,294.92,18.25
997,0.2206,0.7441,-0.5299,0.3419,328.08,225.91,282.3,16.73
998,0.281,0.6261,-0.6608,0.304,358.94,228.91,266.67,19.05
999,0.3196,0.5025,-0.7724,0.2206,31.56,223.47,252.42,18.93
1000,0.2738,0.4546,-0.8394,0.1171,41.38,208.44,242.17,20.68
1001,0.0509,0.474,-0.878,0.0432,5.54,187.14,236.9,16.24
1002,-0.1632,0.4923,-0.8456,0.1262,312.81,183.29,239.72,17.07
1003,-0.2805,0.5778,-0.555,0.5285,225.53,222.75,243.15,18.91
1004,-0.2402,0.5773,0.2568,0.7369,266.67,72.9,108.51,17.14
1005,-0.1219,0.3587,0.8045,0.4574,344.84,123.83,135.98,16.15
1006,-0.0036,0.3501,0.9112,0.217,343.28,156.27,139.72,9.14
1007,0.2472,0.4106,0.8408,-0.2516,335.87,219.81,123.56,5.81
1008,0.3532,0.486,0.6132,-0.5129,7.49,257.01,106.18,7.46
1009,0.3458,0.6705,0.4006,-0.52,49.71,255.97,81.24,13.36
1010,0.3693,0.7388,0.1576,-0.5413,86.22,258.84,60.06,9.93
1011,0.3844,0.7174,0.0429,-0.5795,105.95,266.87,57.37,12.12
1012,0.4791,0.6293,-0.0591,-0.6091,110.82,290.73,63.75,13.33
1013,0.4606,0.407,-0.2765,-0.7388,117.74,3.73,118.22,15.57
1014,0.4804,0.428,-0.4072,-0.6483,142.2,21.13,122.11,14.04
1015,0.7202,0.5606,-0.2667,-0.3095,93.99,289.63,12.43,14.99
1016,0.8076,0.5836,0.0407,0.0742,342.49,288.61,355.81,13.75
1017,0.7838,0.518,0.2823,0.1942,279.88,293.41,359.1,14.33
1018,0.7301,0.4317,0.4665,0.2511,232.23,295.87,4.71,14.99
1019,0.6737,0.525,0.4469,0.266,236.36,276.0,13.56,13.9
1020,0.7496,0.5534,0.3451,0.1124,280.14,281.22,16.16,15.61
1021,0.8467,0.4852,-0.0273,-0.2166,29.71,303.08,20.61,12.97
1022,0.7708,0.3311,-0.3178,-0.4418,102.98,338.36,49.11,13.96
1023,0.6712,0.1882,-0.4015,-0.594,99.39,20.28,92.48,17.39
1024,0.7593,0.1977,-0.2125,-0.5824,67.16,356.38,73.89,12.4
1025,0.8364,0.163,-0.2249,-0.4725,64.04,355.93,57.75,13.53
1026,0.7986,0.097,-0.2868,-0.5201,67.97,9.96,69.21,12.63
1027,0.6566,0.0501,-0.3592,-0.6613,65.1,29.05,99.07,14.71
1028,0.5186,0.026,-0.4543,-0.7239,61.18,47.11,122.36,12.4
1029,0.4696,0.003,-0.5608,-0.6819,64.13,64.05,131.27,11.37
1030,0.3592,-0.1173,-0.6521,-0.6573,36.62,82.61,138.81,11.76
1031,0.2201,-0.1658,-0.7126,-0.6451,11.46,94.07,148.48,9.62
1032,0.1399,-0.2509,-0.7412,-0.6067,348.87,103.05,147.03,12.97
1033,0.1171,-0.3371,-0.6913,-0.6283,329.66,100.93,140.55,11.56
1034,0.1302,-0.351,-0.6531,-0.6583,326.03,95.97,138.81,11.31
1035,0.0898,-0.4136,-0.6255,-0.6555,309.09,97.93,135.29,12.7
1036,0.0996,-0.445,-0.596,-0.6609,304.0,96.94,131.41,13.88
1037,0.1465,-0.4952,-0.5509,-0.6556,301.59,96.4,122.32,13.32
1038,0.2499,-0.521,-0.4496,-0.6812,301.97,86.53,112.33,12.46
1039,0.3095,-0.5735,-0.4153,-0.6347,303.8,90.18,99.83,14.04
1040,0.341,-0.6623,-0.4549,-0.488,320.7,108.01,83.3,16.39
1041,0.4384,-0.7154,-0.449,-0.3073,354.74,115.29,65.9,19.17
1042,0.5267,-0.7681,-0.3616,-0.0422,36.87,117.74,39.23,18.34
1043,0.608,-0.7872,-0.0821,-0.0619,0.26,104.65,11.8,19.86
1044,0.6835,-0.6923,0.0903,-0.2131,310.52,88.41,10.55,19.43
1045,0.6639,-0.7275,0.0383,-0.1687,325.54,93.69,10.15,17.77
1046,0.6644,-0.7291,0.0666,-0.1498,324.25,94.35,6.15,19.71
1047,0.7379,-0.6711,0.0646,-0.0316,344.16,84.73,357.68,19.9
1048,0.773,-0.6221,-0.0059,0.1239,18.79,76.77,349.24,21.76
1049,0.7503,-0.639,-0.0814,0.1489,36.4,79.68,352.78,21.57
1050,0.5782,-0.6892,-0.3519,0.2586,99.53,107.81,16.74,20.35
1051,0.3116,-0.4954,-0.6966,0.4151,115.41,210.3,126.14,18.27
1052,0.4109,-0.4677,-0.7261,0.2921,120.87,184.63,117.12,17.45
1053,0.5709,-0.4772,-0.6544,0.1343,122.19,130.2,77.15,16.57
1054,0.6365,-0.4789,-0.5961,-0.1009,82.93,103.07,68.97,16.23
1055,0.6721,-0.407,-0.5341,-0.3122,55.26,83.63,74.65,18.34
1056,0.7948,-0.2274,-0.3897,-0.4058,51.56,48.83,65.96,12.62
1057,0.8424,0.0764,-0.1274,-0.518,34.17,0.19,63.2,16.56
1058,0.7785,0.3183,0.078,-0.5353,25.34,323.6,64.84,16.78
1059,0.808,0.2796,0.1342,-0.5009,7.24,324.02,62.42,14.83
1060,0.7791,0.1597,0.2376,-0.5577,337.85,328.42,74.33,12.53
1061,0.7505,-0.0103,0.3711,-0.5467,290.73,331.68,81.14,13.75
1062,0.6834,-0.2568,0.5006,-0.4652,225.23,342.63,80.12,12.66
1063,0.5297,-0.1482,0.6958,-0.4619,238.14,268.58,144.36,12.72
1064,0.5948,-0.1378,0.7183,-0.3336,217.68,257.51,141.98,11.99
1065,0.6921,-0.2684,0.6575,-0.1291,203.3,92.45,300.37,12.03
1066,0.6178,-0.3183,0.6788,0.2373,273.12,99.84,267.31,11.7
1067,0.2229,-0.2315,0.7362,0.5955,353.98,101.04,217.39,12.53
1068,-0.2977,-0.1797,0.7531,0.5585,80.94,105.16,175.33,15.28
1069,-0.3732,-0.1904,0.7682,0.4841,98.52,112.78,173.94,18.68
1070,-0.5674,-0.2849,0.7283,0.2577,153.5,166.88,212.33,17.68
1071,-0.7548,-0.1799,0.6302,0.0276,148.0,300.77,317.8,16.6
1072,-0.8809,-0.0936,0.4562,-0.0849,103.96,336.83,337.57,19.65
1073,-0.8844,-0.3484,0.3103,-0.0129,65.35,312.13,343.51,18.81
1074,-0.7821,-0.6082,0.1208,0.0619,30.64,283.85,357.02,18.43
1075,-0.7164,-0.6833,0.1198,0.0743,31.7,272.23,356.59,18.84
1076,-0.6819,-0.6926,0.2353,0.0046,38.2,265.75,340.23,17.34
1077,-0.6079,-0.6652,0.4309,0.0487,72.13,251.52,320.51,17.4
1078,-0.5572,-0.6449,0.5218,0.0367,77.93,241.05,305.61,16.7
1079,-0.6588,-0.5595,0.4951,0.0889,97.49,259.85,318.51,16.54
1080,-0.8659,-0.3529,0.354,-0.0202,73.56,308.66,339.17,18.36
1081,-0.9531,-0.263,0.1308,-0.0725,24.38,327.84,347.77,20.89
1082,-0.8756,-0.4604,0.1425,0.0313,32.33,303.89,355.44,19.11
1083,-0.5754,-0.7299,0.3683,-0.022,46.13,248.53,322.28,20.53
1084,-0.3637,-0.8283,0.4018,-0.1419,6.55,225.87,309.64,16.88
1085,-0.4913,-0.7866,0.3439,-0.1467,12.31,241.52,316.43,17.48
1086,-0.5875,-0.7027,0.401,0.0165,59.25,249.16,321.24,17.59
1087,-0.6222,-0.5766,0.4905,0.1995,114.38,254.37,324.16,16.38
1088,-0.7449,-0.4185,0.4803,0.1981,123.63,293.5,346.93,17.67
1089,-0.7611,-0.4412,0.4611,0.1159,107.06,288.19,337.2,17.55
1090,-0.6777,-0.5886,0.4406,-0.0137,71.04,264.28,318.69,16.72
1091,-0.5533,-0.7244,0.3829,-0.1504,23.75,249.51,312.54,14.65
1092,-0.4724,-0.7658,0.1889,-0.3934,309.82,254.36,313.13,15.91
1093,-0.4668,-0.6507,-0.0245,-0.5984,253.44,284.72,298.22,15.59
1094,-0.4891,-0.4553,-0.2012,-0.7162,243.79,342.7,258.32,14.61
1095,-0.512,-0.2937,-0.2387,-0.7711,271.57,5.4,244.96,14.6
1096,-0.4779,-0.2083,-0.144,-0.8411,301.58,2.84,238.47,14.04
1097,-0.3974,-0.121,0.1506,-0.8971,348.82,338.4,228.86,15.91
1098,-0.3202,-0.1616,0.3172,-0.8779,350.76,318.5,221.83,17.25
1099,-0.3148,-0.3003,0.308,-0.8461,323.37,311.57,229.11,19.7
1100,-0.3235,-0.3454,0.2834,-0.8341,313.74,310.78,233.11,16.35
1101,-0.4865,-0.3267,0.3403,-0.7354,342.82,304.14,251.53,15.79
1102,-0.5817,-0.3829,0.3312,-0.6366,348.26,299.33,268.27,17.76
1103,-0.6496,-0.3084,0.3753,-0.5849,14.58,302.17,271.97,16.88
1104,-0.6912,-0.3118,0.5329,-0.3755,60.34,285.96,279.99,18.36
1105,-0.668,-0.1901,0.6852,-0.2196,112.58,268.84,266.34,15.07
1106,-0.6278,-0.0692,0.7553,-0.1749,135.08,246.79,238.05,16.56
1107,-0.546,0.1241,0.8206,-0.1145,135.2,187.9,168.09,16.6
1108,-0.543,0.1887,0.8181,-0.0161,126.89,156.45,139.34,19.11
1109,-0.6105,0.1504,0.7754,-0.0589,149.35,159.57,142.39,19.53
1110,-0.6941,0.1718,0.6744,-0.1842,176.23,342.46,313.29,17.02
1111,-0.749,0.2379,0.5721,-0.2346,151.24,20.75,341.39,18.98
1112,-0.8994,0.2173,0.2924,-0.2417,78.24,18.76,336.64,19.35
1113,-0.9337,0.2772,-0.0701,-0.2154,358.68,33.22,333.83,18.71
1114,-0.8496,0.4622,-0.1831,-0.1764,342.96,59.24,331.69,18.5
1115,-0.831,0.4518,-0.286,-0.1534,320.66,62.96,326.96,18.77
1116,-0.7848,0.4397,-0.436,-0.0276,277.4,71.91,325.39,20.0
1117,-0.6235,0.4797,-0.6165,0.0322,253.81,111.54,293.32,17.46
1118,-0.5969,0.4757,-0.6435,-0.0579,269.02,113.6,283.63,17.46
1119,-0.4238,0.5894,-0.4978,-0.4744,15.78,101.08,273.14,16.86
1120,-0.0543,0.5794,-0.1885,-0.7911,127.34,54.52,223.33,19.4
1121,0.2486,0.525,-0.0781,-0.8102,125.63,342.87,135.37,18.37
1122,0.3685,0.4838,-0.0327,-0.7932,104.66,330.1,115.22,18.19
1123,0.3594,0.4806,0.0714,-0.7967,91.2,318.98,113.56,18.62
1124,0.2899,0.4973,0.1518,-0.8035,90.65,310.78,118.66,15.33
1125,0.2952,0.4975,0.2735,-0.7685,74.19,296.46,114.5,16.48
1126,0.148,0.5341,0.397,-0.7316,83.2,278.78,121.04,16.35
1127,0.0008,0.5578,0.363,-0.7464,112.63,281.87,132.92,17.32
1128,-0.0611,0.605,0.2059,-0.7667,144.69,307.15,149.17,14.43
1129,-0.212,0.6122,-0.0865,-0.7568,125.74,58.9,249.38,14.47
1130,-0.2873,0.5367,-0.4628,-0.6444,50.39,90.28,253.37,14.18
1131,-0.3528,0.3446,-0.81,-0.3173,318.69,125.97,236.71,15.65
1132,-0.3448,0.2253,-0.8897,-0.1971,296.71,143.53,219.09,17.35
1133,-0.3174,0.2358,-0.9106,-0.1201,297.14,154.43,216.34,14.79
1134,-0.3001,0.2579,-0.9178,0.0329,290.79,173.42,213.44,13.63
1135,-0.314,0.2938,-0.8897,0.1533,279.1,186.67,214.09,13.9
1136,-0.3201,0.3274,-0.8326,0.3116,265.03,207.24,210.77,13.32
1137,-0.2847,0.2814,-0.7504,0.526,267.34,245.67,190.24,14.77
1138,-0.2068,0.184,-0.6307,0.725,296.3,279.27,175.42,13.75
1139,-0.131,0.0349,-0.52,0.8433,337.5,297.75,169.15,15.29
1140,-0.0453,-0.1026,-0.3353,0.9354,18.6,319.83,171.05,13.54
1141,0.0059,-0.1521,-0.2568,0.9544,34.12,329.27,175.98,12.71
1142,0.0097,-0.199,-0.276,0.9403,44.61,326.16,174.32,11.01
1143,0.047,-0.2517,-0.1866,0.9485,59.35,337.65,179.69,12.07
1144,0.0803,-0.3214,-0.0643,0.9413,75.97,354.95,188.02,11.01
1145,0.0939,-0.3658,0.0415,0.925,83.97,11.28,195.93,12.43
1146,0.1035,-0.3772,0.0456,0.9192,86.32,12.83,197.94,13.18
1147,0.0724,-0.3773,0.024,0.9229,87.73,7.89,192.16,10.84
1148,0.0266,-0.3673,0.0337,0.9291,85.81,6.44,185.81,10.64
1149,-0.0326,-0.3255,0.1045,0.9392,76.38,12.88,180.49,11.64
1150,-0.1207,-0.2423,0.0872,0.9587,58.1,7.15,167.5,10.19
1151,-0.229,-0.164,0.0432,0.9585,39.05,0.46,153.2,9.7
1152,-0.2741,-0.1736,0.0899,0.9416,44.19,4.58,148.43,11.67
1153,-0.3139,-0.1624,0.0578,0.9337,39.7,0.36,142.9,8.65
1154,-0.2882,-0.1224,0.0207,0.9495,28.3,358.15,146.0,9.55
1155,-0.3049,-0.1572,0.0356,0.9386,36.94,358.25,143.72,12.16
1156,-0.34,-0.1936,0.0835,0.9165,48.61,1.35,139.58,9.87
1157,-0.4069,-0.1765,0.155,0.8828,51.92,8.31,132.43,10.13
1158,-0.5012,-0.1529,0.2001,0.8279,53.97,11.52,120.39,10.37
1159,-0.5447,-0.162,0.2106,0.7954,58.3,10.46,113.92,10.14
1160,-0.5971,-0.1708,0.1521,0.7689,52.76,1.91,104.78,11.41
1161,-0.6189,-0.2152,0.1064,0.7479,53.95,353.09,99.13,9.55
1162,-0.6291,-0.2587,0.0833,0.7282,57.59,346.53,94.88,10.21
1163,-0.6619,-0.2896,0.1044,0.6835,64.56,343.46,87.02,9.57
1164,-0.6614,-0.2525,0.0715,0.7026,53.4,344.85,89.84,9.78
1165,-0.6674,-0.1823,0.035,0.7212,36.08,348.3,92.57,9.24
1166,-0.6631,-0.1221,0.0665,0.7355,31.08,356.19,95.41,7.92
1167,-0.6146,-0.1018,0.017,0.7821,20.76,354.25,103.15,12.53
1168,-0.593,-0.0399,0.005,0.8042,8.03,357.75,107.11,8.79
1169,-0.5604,-0.0302,-0.022,0.8274,2.91,355.97,111.73,9.12
1170,-0.4745,-0.0379,-0.0943,0.8744,357.34,348.41,123.16,9.93
1171,-0.3927,-0.0486,-0.0834,0.9146,2.68,349.0,133.39,9.2
1172,-0.3084,-0.0334,-0.083,0.947,1.39,349.75,143.86,11.17
1173,-0.2395,0.0525,-0.0961,0.9647,343.05,350.68,152.81,10.49
1174,-0.2125,0.0695,0.0072,0.9747,344.79,2.52,155.23,10.29
1175,-0.174,0.0175,0.1291,0.9761,1.23,14.96,159.86,9.94
1176,-0.164,-0.0085,0.2483,0.9547,11.2,28.26,161.92,10.5
1177,-0.1113,-0.048,0.39,0.9128,20.1,45.42,170.31,10.39
1178,-0.0138,-0.0853,0.4681,0.8794,18.76,56.32,183.24,8.42
1179,0.0747,-0.0805,0.4566,0.8829,8.47,55.14,191.88,10.14
1180,0.1754,-0.0741,0.4593,0.8677,356.26,55.43,201.88,9.13
1181,0.2168,-0.0613,0.4985,0.8371,346.96,60.09,205.26,9.28
1182,0.2479,-0.0559,0.51,0.8218,341.46,61.32,208.08,8.62
1183,0.2682,-0.0167,0.4905,0.829,332.77,57.78,208.32,9.72
1184,0.248,-0.0164,0.5092,0.824,333.93,60.42,205.9,9.56
1185,0.2228,-0.054,0.4692,0.8528,346.56,56.1,205.7,8.58
1186,0.1697,-0.0972,0.3634,0.9109,6.17,44.11,202.35,8.24
1187,0.1114,-0.1811,0.3801,0.9002,27.93,48.3,200.39,9.81
1188,-0.003,-0.2284,0.3116,0.9224,50.09,39.26,188.68,10.62
1189,-0.2069,-0.1863,0.1571,0.9475,49.42,14.06,158.46,9.7
1190,-0.4909,0.0407,-0.0866,0.866,342.11,353.6,121.41,9.49
1191,-0.6657,0.4041,-0.2241,0.5859,258.96,25.67,70.43,10.13
1192,-0.683,0.6969,-0.1645,0.1443,309.59,91.61,357.96,10.89
1193,-0.5946,0.7766,-0.0482,-0.2028,29.86,102.6,340.91,13.37
1194,-0.5099,0.7699,0.0319,-0.3824,76.83,103.85,334.21,11.86
1195,-0.47,0.7728,0.0371,-0.4249,87.51,105.84,331.73,12.21
1196,-0.4535,0.8029,0.0748,-0.3797,85.3,114.11,342.25,13.62
1197,-0.5065,0.7979,0.1253,-0.3019,74.99,112.59,352.34,14.98
1198,-0.56,0.7905,0.1642,-0.186,57.11,110.22,3.34,12.84
1199,-0.6192,0.7409,0.1826,-0.1852,60.08,100.96,2.74,13.65
1200,-0.6502,0.6258,0.2453,-0.3541,99.32,81.44,346.28,12.51
1201,-0.568,0.5368,0.31,-0.5415,137.95,49.8,308.11,9.72
1202,-0.5711,0.5122,0.3516,-0.5365,144.05,42.32,305.0,13.25
1203,-0.6217,0.4714,0.3102,-0.5433,127.74,34.45,299.57,12.87
1204,-0.5616,0.3418,0.3547,-0.6648,117.05,350.33,254.96,11.0
1205,-0.4656,0.1731,0.4732,-0.7276,87.66,313.03,225.4,13.56
1206,-0.3033,0.0157,0.603,-0.7376,45.79,287.18,207.72,12.11
1207,-0.1568,-0.1168,0.7358,-0.6484,9.1,263.67,202.11,13.99
1208,-0.0377,-0.2535,0.8356,-0.4858,338.87,237.71,207.92,15.71
1209,0.1495,-0.4477,0.8313,-0.2937,298.49,204.36,229.82,16.09
1210,0.2877,-0.5866,0.7562,-0.0352,303.11,161.13,260.42,15.15
