27485120, -0.67, -0.53, -0.67, 31.75, -0.85, 51.02, 63.47, 68.57, -86.57
27485155, -0.59, -0.53, -0.62, 29.21, -4.95, 33.51, 64.82, 69.32, -85.82
27485190, -0.63, -0.58, -0.53, 14.21, -5.04, 39.29, 63.92, 71.72, -84.62
27485225, -0.66, -0.53, -0.53, -34.45, -19.79, 25.40, 63.92, 73.97, -85.37
27485260, -0.67, -0.65, -0.52, -32.47, -26.76, 28.28, 63.17, 73.52, -85.97
27485295, -0.66, -0.63, -0.69, -45.69, -20.37, 19.83, 64.37, 74.27, -86.72
27485330, -0.60, -0.73, -0.73, -17.40, -13.66, -1.15, 63.17, 75.32, -84.92
27485365, -0.66, -0.59, -0.73, 49.29, 19.37, 36.78, 63.62, 75.32, -85.67
27485400, -0.72, -0.54, -0.44, 159.26, 7.02, 58.50, 63.47, 75.92, -86.87
27485435, -0.73, -0.62, -0.46, -51.75, -29.14, 29.79, 64.22, 76.97, -85.82
27485469, -0.63, -0.64, -0.64, -142.86, -66.86, -41.78, 63.02, 78.92, -83.42
27485505, -0.58, -0.66, -0.56, -14.46, -2.64, 4.40, 62.12, 77.27, -83.87
27485540, -0.90, -0.56, -0.50, 31.66, 37.41, 15.55, 61.07, 76.52, -83.12
27485575, -0.80, -0.46, -0.38, -15.49, -12.53, -29.66, 60.77, 78.47, -85.07
27485609, -0.71, -0.47, -0.46, -128.02, -29.42, -41.56, 61.52, 76.97, -85.52
27485644, -0.69, -0.47, -0.56, -119.17, -41.47, -52.56, 61.97, 76.67, -86.27
27485679, -0.63, -0.50, -0.52, -60.35, -15.37, -33.79, 61.82, 75.02, -86.72
27485714, -0.66, -0.44, -0.82, -53.63, 26.08, -27.33, 61.22, 74.87, -87.62
27485749, -0.64, -0.38, -0.90, -121.11, 37.29, -73.14, 60.62, 74.57, -89.57
27485784, -0.60, -0.42, -1.09, -250.14, 57.98, -109.10, 61.37, 73.22, -90.32
27485819, -0.51, -0.37, -1.53, -250.14, 103.69, -126.60, 61.07, 69.92, -94.22
27485854, -0.40, -0.42, -1.64, -188.11, 204.48, -93.85, 60.47, 66.32, -100.38
27485889, -0.43, -0.15, -1.69, -121.35, 250.12, -52.68, 55.36, 61.22, -106.83
27485924, -0.41, 0.06, -1.66, -125.85, 250.12, -49.27, 51.46, 53.71, -111.93
27485959, -0.17, 0.15, -1.70, -105.24, 250.12, -49.41, 48.76, 46.06, -115.68
27485994, -0.01, 0.29, -1.44, -49.95, 250.12, -28.18, 44.86, 40.36, -117.63
27486029, 0.14, 0.25, -1.17, -60.95, 250.12, 16.58, 44.26, 32.86, -115.68
27486064, 0.31, 0.26, -0.75, -84.22, 250.12, 60.89, 43.06, 25.66, -113.73
27486099, 0.43, 0.14, -0.61, -73.51, 250.12, 78.53, 41.71, 18.90, -109.68
27486134, 0.46, 0.09, -0.05, 9.28, 250.13, 84.30, 42.76, 13.05, -106.38
27486168, 0.65, -0.56, 0.37, 25.37, 250.13, 37.46, 39.46, 8.55, -102.93
27486203, 0.65, 0.25, 0.03, -88.24, 250.12, 86.12, 39.91, 6.00, -99.02
27486238, 0.36, -0.15, 0.18, -197.26, 230.87, 105.18, 42.01, 4.50, -94.07
27486274, 0.39, -0.24, 0.15, -243.85, 96.61, 40.66, 44.41, 5.85, -88.82
27486309, 0.52, -0.28, 0.02, -176.22, 84.58, 85.14, 44.11, 4.35, -86.72
27486343, 0.46, -0.54, 0.12, -143.27, 103.71, 111.37, 45.61, 6.15, -87.47
27486378, 0.12, -0.76, 0.19, -106.88, 74.22, 76.60, 46.81, 6.00, -86.57
27486413, 0.49, -0.65, 0.27, -27.64, 21.73, 54.58, 48.31, 7.50, -86.27
27486448, 0.59, -0.65, 0.33, -31.44, 12.90, 41.22, 50.56, 9.30, -85.07
27486483, 0.71, -0.62, 0.18, -68.44, -18.34, -6.82, 49.96, 10.65, -84.92
27486518, 0.92, -0.64, 0.06, -50.41, 3.95, -22.02, 51.01, 10.20, -85.97
27486553, 0.96, -0.52, -0.01, 84.98, 46.21, 23.51, 50.56, 10.05, -88.67
27486588, 0.85, -0.49, 0.20, 145.69, 101.97, 37.37, 48.91, 10.65, -88.52
27486623, 0.81, -0.47, 0.35, 151.69, 111.83, 22.48, 52.36, 9.75, -84.77
27486658, 0.69, -0.46, 0.39, 123.92, 134.27, 8.28, 49.96, 8.70, -80.72
27486693, 0.64, -0.32, 0.33, 205.80, 137.66, -14.33, 50.41, 11.40, -76.07
27486727, 0.67, -0.12, 0.47, 250.13, 181.19, 8.70, 52.06, 11.10, -70.52
27486762, 0.46, 0.02, 0.62, 250.13, 215.69, 12.38, 51.31, 13.65, -63.17
27486797, 0.33, 0.17, 0.72, 250.13, 224.63, 5.60, 46.51, 15.15, -57.01
27486833, 0.17, 0.19, 0.75, 211.75, 212.05, -29.19, 43.96, 19.65, -49.21
27486868, -0.04, 0.36, 0.67, 187.60, 158.06, -66.75, 38.41, 24.46, -44.71
27486903, -0.05, 0.50, 0.87, 250.13, 198.45, -29.71, 34.66, 27.01, -41.11
27486937, -0.56, 0.91, 1.04, 250.13, 224.51, -2.79, 26.41, 30.16, -38.11
27486972, -0.32, 1.60, 0.57, 250.13, 65.82, 12.70, 15.90, 36.91, -39.61
27487007, -0.25, 0.99, 0.55, 91.73, 12.51, 50.79, 9.30, 37.96, -41.41
27487042, -0.08, 0.83, 0.49, -58.03, -33.18, 63.40, 3.45, 36.91, -44.71
27487077, 0.15, 0.65, 0.62, 25.54, -23.35, 51.15, 3.60, 33.76, -45.91
27487112, 0.24, 1.11, 0.46, 82.08, -24.39, 19.23, 7.35, 33.46, -44.41
27487147, 0.13, 0.54, 1.01, 70.24, 6.98, 100.25, 4.20, 33.31, -44.71
27487182, 0.17, 1.62, 0.57, 250.13, -179.50, 2.48, 2.10, 31.96, -48.01
27487217, 0.41, 0.93, 0.48, 250.13, 250.12, 5.03, 3.90, 31.21, -48.01
27487251, 0.63, 0.62, 0.50, 250.13, -221.95, 15.84, 12.60, 24.01, -46.06
27487287, 0.62, 0.34, 0.58, 250.13, -124.20, 75.20, 22.96, 21.16, -46.36
27487322, 0.64, 0.29, 0.69, -223.94, -81.47, 73.50, 30.91, 18.30, -48.01
27487357, 0.49, 0.09, 0.69, 250.13, -57.11, 74.31, 37.21, 15.90, -50.71
27487392, 0.37, 0.08, 0.46, 250.13, -128.63, 35.88, 42.46, 17.10, -53.11
27487426, 0.69, -0.52, 0.44, 250.13, -94.06, 62.14, 48.01, 16.35, -57.76
27487461, 0.51, -0.92, 0.35, -250.14, 1.42, 30.42, 49.66, 15.75, -65.72
27487496, 0.76, -0.85, 0.06, 11.27, -67.52, -21.97, 53.86, 16.35, -73.07
27487531, 1.06, -0.61, 0.26, 76.24, -31.34, -16.42, 57.01, 16.05, -72.92
27487567, 0.95, -0.52, 0.48, 77.41, 69.75, -48.16, 57.31, 15.00, -74.72
27487602, 0.78, -0.35, 0.67, 250.13, 122.62, 50.93, 57.01, 15.45, -71.87
27487636, 0.60, -0.33, 0.90, 215.40, 137.14, 21.38, 56.56, 15.75, -69.02
27487671, 0.36, -0.19, 0.73, 164.31, 59.27, -2.08, 54.01, 18.00, -61.22
27487706, 0.59, 0.00, 0.68, 147.63, 17.10, -39.77, 52.81, 22.51, -56.41
27487741, 0.55, -0.06, 0.66, 37.74, 80.52, -46.22, 49.36, 19.95, -53.86
27487776, 0.40, 0.04, 0.66, 121.05, 95.69, -38.78, 47.56, 20.41, -53.56
27487811, 0.43, 0.13, 0.72, 201.34, 143.72, -24.57, 46.06, 22.21, -51.46
27487846, 0.19, 0.16, 0.75, 116.27, 138.67, -52.11, 42.76, 24.01, -47.56
27487881, 0.09, 0.30, 0.67, 191.73, 117.68, -34.92, 40.81, 26.11, -44.41
27487916, 0.02, 0.60, 0.73, 222.62, 172.53, -62.04, 36.91, 29.86, -42.91
27487951, -0.13, 0.49, 0.72, 69.18, 94.96, -62.98, 31.21, 29.41, -41.26
27487986, -0.07, 0.59, 0.55, 122.08, 57.61, -63.55, 27.16, 34.51, -40.96
27488020, -0.13, 0.85, 0.54, 135.18, 123.79, -44.34, 24.01, 36.61, -40.81
27488055, 0.25, 0.01, 2.00, 103.45, 191.13, -0.99, 21.46, 36.91, -40.36
27488090, -0.62, 1.17, 0.01, 147.47, 73.89, -18.73, 18.00, 40.81, -42.01
27488126, -0.18, 1.09, 0.58, 79.15, 52.17, -28.35, 12.60, 42.46, -41.11
27488161, -0.37, 0.94, 0.66, 91.60, 40.11, 20.21, 9.45, 45.61, -41.56
27488195, -0.27, 0.95, 0.50, 33.57, 17.36, 7.54, 6.60, 46.66, -42.31
27488230, -0.23, 0.76, 0.48, -11.98, 11.88, 13.31, 6.00, 46.06, -43.21
27488265, -0.30, 0.87, 0.44, 29.18, 23.69, 61.50, 4.95, 46.06, -45.76
27488300, -0.27, 0.81, 0.59, 3.73, 10.76, 44.41, 3.75, 45.01, -45.76
27488335, -0.32, 0.65, 0.62, -54.08, -21.05, 53.20, 5.25, 44.26, -46.36
27488370, -0.26, 0.75, 0.52, 17.71, -20.77, 81.13, 5.40, 45.91, -45.46
27488405, -0.19, 0.88, 0.56, 89.46, 11.72, 120.03, 4.95, 42.76, -44.26
27488440, -0.10, 1.08, 0.46, -72.92, -24.79, 134.53, 2.85, 40.81, -45.46
27488475, 0.15, 1.12, 0.55, 250.13, -93.05, 88.12, 2.85, 39.01, -47.71
27488510, 0.21, 1.15, 0.24, 250.13, -174.22, 103.53, 5.10, 36.76, -43.81
27488545, 0.71, 0.86, 0.69, -236.79, -138.21, 49.15, 12.30, 32.56, -41.41
27488580, 0.74, 0.44, 0.65, -105.19, -18.49, 74.24, 19.95, 30.31, -41.41
27488615, 0.57, 0.40, 0.66, 11.23, 47.75, 29.26, 22.81, 27.46, -43.06
27488650, 0.47, 0.50, 0.79, 47.82, 118.63, 10.15, 24.16, 28.21, -42.31
27488685, 0.17, 0.49, 0.94, 12.37, 111.93, -12.05, 24.01, 31.06, -43.51
27488720, 0.19, 0.51, 0.98, -24.99, 20.17, -39.44, 22.51, 33.61, -42.91
27488754, 0.12, 0.41, 0.95, -26.15, 39.62, -33.53, 22.06, 34.21, -42.31
27488789, 0.12, 0.44, 1.01, 52.56, 16.54, -31.42, 23.56, 35.56, -42.01
27488825, 0.08, 0.55, 1.00, 20.56, -1.27, -30.35, 23.26, 35.86, -40.81
27488859, 0.14, 0.45, 0.83, -5.24, -22.26, -30.71, 21.31, 36.01, -41.56
27488894, 0.10, 0.45, 0.84, 58.52, 25.26, -15.30, 22.21, 36.16, -42.16
27488929, 0.04, 0.51, 0.90, 75.21, 28.55, -2.21, 21.46, 36.61, -41.41
27488964, 0.02, 0.71, 0.92, 100.37, 35.28, 15.05, 19.20, 37.21, -42.16
27488999, 0.04, 0.64, 0.87, 23.93, 7.63, 15.31, 18.45, 38.41, -42.46
27489034, 0.21, 0.56, 0.61, 32.60, -11.05, 6.97, 16.65, 38.71, -43.51
27489069, 0.30, 0.60, 0.54, 91.22, 39.05, 2.48, 15.60, 38.71, -44.26
27489104, 0.18, 0.65, 0.61, 177.31, 95.43, 5.82, 13.35, 38.71, -42.46
27489139, 0.14, 0.83, 0.50, 183.48, 67.72, -30.84, 11.55, 40.66, -45.76
27489174, 0.19, 0.94, 0.25, 104.01, 11.31, -56.46, 6.00, 40.96, -46.81
27489208, 0.14, 0.92, 0.22, 62.14, 45.10, -68.84, 3.75, 42.01, -49.66
27489244, -0.03, 0.80, 0.25, 103.46, 90.81, -64.01, 2.25, 43.21, -49.96
27489279, -0.17, 0.92, 0.12, 131.66, 40.70, -78.61, 2.25, 46.81, -51.46
27489314, -0.22, 1.12, 0.09, 107.74, 43.12, -88.33, -3.00, 47.41, -54.76
27489348, -0.38, 0.94, 0.23, 74.34, 22.83, -78.34, -1.20, 49.21, -54.76
27489383, -0.35, 0.93, 0.08, -63.90, -26.98, -91.60, -4.35, 51.31, -58.21
27489419, -0.34, 0.93, -0.02, 44.66, 9.83, -65.17, -4.05, 51.76, -56.56
27489454, -0.49, 0.94, 0.30, 66.05, 8.85, -46.95, -1.05, 53.41, -55.36
27489488, -0.57, 1.11, 0.29, -8.41, -5.41, -21.37, -3.75, 54.46, -56.56
27489523, -0.44, 0.99, 0.29, -175.30, -46.57, -26.41, -2.25, 54.46, -58.36
27489558, -0.52, 0.90, 0.31, 250.13, -31.63, -46.44, -1.35, 56.11, -56.41
27489593, -0.53, 0.69, 0.46, -239.90, -23.96, -51.92, 2.70, 55.66, -53.11
27489628, -0.49, 0.79, 0.71, -246.36, -58.79, -85.05, 9.75, 57.16, -49.66
27489663, -0.53, 0.89, 0.60, 250.13, -70.85, -94.50, 13.50, 56.26, -45.46
27489698, -0.37, 0.74, 0.49, 250.13, -42.40, -95.18, 20.56, 54.76, -44.11
27489733, -0.55, 0.53, 0.78, -175.98, -41.50, -28.58, 31.21, 54.76, -44.11
27489768, -0.46, 0.71, 0.40, 250.13, -78.14, -53.71, 38.41, 52.81, -45.31
27489802, -0.21, -0.37, 0.79, 250.13, -123.83, -78.02, 41.71, 51.31, -44.71
27489837, -0.10, -0.73, 0.62, -197.11, -112.53, -82.42, 48.76, 49.36, -46.81
27489872, -0.32, -0.46, 0.59, 8.14, 38.05, -34.24, 54.91, 45.01, -51.01
27489908, -0.26, -0.39, 0.66, 204.23, 118.39, 3.05, 58.51, 43.36, -52.66
27489943, -0.75, 0.14, 0.90, 250.13, 55.85, 28.98, 58.66, 46.06, -53.11
27489978, -0.48, 0.09, 0.92, -98.89, -68.81, -22.62, 52.96, 47.41, -45.46
27490013, -0.42, -0.29, 0.86, -57.32, -13.95, -12.81, 50.86, 47.56, -48.16
27490047, -0.54, -0.15, 0.94, 124.28, -58.48, -18.16, 55.06, 46.36, -48.01
27490082, -0.27, -0.00, 0.89, 38.64, -77.53, -28.05, 51.76, 46.36, -46.21
27490117, -0.19, -0.21, 0.89, -72.93, -80.08, -56.69, 50.41, 43.66, -45.16
27490152, -0.17, -0.18, 0.86, 41.27, -78.27, -32.39, 50.86, 40.96, -44.71
27490187, -0.20, -0.03, 1.07, 131.02, -90.56, -1.52, 51.01, 40.06, -44.11
27490222, -0.07, 0.21, 0.88, 33.02, -140.26, -0.78, 49.06, 38.41, -42.91
27490257, 0.13, -0.02, 0.98, -52.75, -205.31, -8.85, 47.71, 36.01, -41.56
27490292, 0.23, -0.08, 0.90, -36.23, -136.73, -1.11, 47.71, 31.51, -44.86
27490327, 0.33, 0.02, 0.92, 50.73, -158.32, 16.53, 48.01, 28.81, -43.96
27490362, 0.37, 0.04, 0.93, 14.81, -124.53, 40.78, 48.76, 26.26, -46.36
27490397, 0.39, 0.11, 0.97, -3.83, -141.02, 43.15, 47.71, 21.61, -47.26
27490432, 0.50, 0.17, 0.85, -18.85, -168.21, 61.78, 48.91, 20.86, -48.76
27490466, 0.57, -0.16, 0.69, -138.95, -150.63, 59.02, 47.71, 18.30, -49.51
27490501, 0.69, -0.41, 0.61, -199.15, -183.79, 17.83, 50.56, 19.20, -53.11
27490536, 0.72, -0.41, 0.44, -55.55, -189.73, -8.19, 54.01, 17.55, -57.91
27490572, 0.97, -0.39, 0.37, 46.14, -185.13, -16.47, 56.56, 15.00, -64.37
27490607, 1.13, -0.30, 0.33, -41.36, -103.84, -22.92, 54.61, 13.05, -64.97
27490642, 1.01, -0.34, 0.38, 8.49, -40.56, 13.44, 54.01, 11.40, -69.62
27490676, 0.95, -0.37, 0.45, 55.48, -20.85, 25.50, 54.16, 12.60, -72.02
27490711, 0.95, -0.28, 0.42, 10.65, -45.95, 3.90, 54.16, 10.80, -69.47
27490746, 0.97, -0.24, 0.34, -12.24, -36.18, 6.20, 53.26, 10.95, -70.82
27490782, 0.95, -0.28, 0.34, -13.11, -19.21, 9.05, 52.51, 10.20, -73.67
27490816, 0.91, -0.23, 0.33, 15.91, -12.08, 9.23, 52.81, 10.80, -73.07
27490851, 0.88, -0.21, 0.36, 13.52, -3.20, 12.78, 54.16, 11.55, -72.02
27490886, 0.87, -0.20, 0.38, -9.61, -9.25, 7.60, 52.96, 10.95, -73.67
27490921, 0.88, -0.21, 0.34, -29.05, -14.60, 6.86, 54.16, 10.80, -73.37
27490956, 0.87, -0.31, 0.34, -61.58, -6.85, 3.42, 54.76, 12.00, -73.97
27490991, 0.87, -0.29, 0.35, -27.69, -18.27, 1.37, 53.71, 12.75, -75.02
27491026, 0.88, -0.25, 0.31, -26.96, -17.38, 10.00, 53.26, 11.40, -75.32
27491061, 0.88, -0.40, 0.27, -91.46, -13.92, 2.82, 55.66, 12.30, -75.92
27491095, 0.85, -0.43, 0.24, -69.50, -22.44, -12.54, 54.91, 10.35, -78.02
27491131, 0.92, -0.33, 0.20, 18.73, -26.78, -2.82, 55.66, 11.55, -79.07
27491166, 0.93, -0.38, 0.19, -17.20, -1.44, 0.68, 54.46, 11.40, -78.92
27491201, 0.92, -0.49, 0.16, -49.91, 4.94, -24.89, 54.46, 11.40, -79.22
27491235, 1.00, -0.54, 0.03, 4.59, 16.92, -49.05, 54.46, 11.70, -81.47
27491270, 1.21, -0.54, 0.08, 94.89, 56.27, -56.81, 53.41, 10.35, -80.87
27491305, 1.15, -0.43, 0.23, 250.13, 111.28, -23.99, 52.06, 9.75, -80.12
27491341, 1.08, -0.11, 0.44, 250.13, 116.31, -22.84, 52.21, 10.20, -76.37
27491376, 0.99, 0.34, 0.61, 250.13, 117.11, 12.65, 49.81, 8.55, -68.87
27491410, 1.09, 0.26, -1.77, 75.17, 129.18, 32.82, 47.41, 10.65, -62.27
27491445, 0.62, -0.27, 0.71, -112.56, 22.36, -41.61, 44.11, 12.75, -57.91
27491480, 0.71, -0.09, 0.38, -58.12, -10.04, -95.63, 41.71, 13.65, -58.21
27491515, 0.89, 0.08, 0.32, 101.97, 69.98, -26.82, 42.46, 12.30, -59.26
27491550, 0.62, 0.15, 0.62, 206.98, 144.75, 17.48, 41.56, 12.75, -59.41
27491585, 0.50, 0.37, 0.75, 220.12, 144.02, 36.66, 38.41, 14.10, -55.36
27491620, 0.49, 0.41, 0.87, 74.45, 100.40, 2.37, 36.76, 18.00, -52.66
27491655, 0.43, 0.31, 0.86, -25.35, -11.54, -4.92, 34.36, 18.45, -47.86
27491690, 0.60, 0.33, 0.73, -29.52, -63.66, -7.51, 34.21, 20.11, -48.01
27491725, 0.72, 0.24, 0.70, -63.55, -36.79, -6.11, 32.71, 19.05, -48.01
27491760, 0.65, 0.16, 0.68, -3.10, 4.59, 6.55, 33.01, 18.00, -49.51
27491794, 0.68, 0.23, 0.69, 29.85, 8.51, -1.48, 35.11, 16.65, -49.96
27491830, 0.61, 0.33, 0.73, 40.54, 27.60, 0.14, 33.61, 17.70, -49.66
27491865, 0.61, 0.35, 0.78, 14.38, 20.13, 5.74, 34.51, 18.00, -49.06
27491899, 0.58, 0.42, 0.85, -42.08, 23.21, 8.66, 34.51, 19.50, -48.76
27491934, 0.60, 0.41, 0.86, -128.16, -39.90, 14.50, 34.21, 19.05, -48.01
27491969, 0.73, 0.26, 0.87, -232.22, -85.93, 7.08, 35.56, 20.11, -48.31
27492005, 0.82, 0.26, 0.74, 250.13, -127.75, -2.36, 39.61, 19.50, -50.11
27492040, 0.95, -0.02, 0.50, 250.13, -139.35, -9.11, 42.61, 16.80, -55.81
27492074, 0.95, -0.25, 0.36, 250.13, -72.09, -24.81, 46.51, 14.10, -64.22
27492109, 0.98, -0.21, 0.30, -71.87, -24.91, 39.59, 49.81, 12.60, -71.27
27492144, 0.79, -0.25, 0.46, -17.64, 42.27, 65.49, 50.71, 12.00, -73.67
27492179, 0.56, -0.20, 0.33, -96.61, 3.99, 17.32, 52.06, 14.40, -74.87
27492214, 0.75, -0.52, 0.34, -186.79, 1.42, 8.39, 52.21, 14.70, -75.02
27492249, 0.69, -0.85, 0.33, -177.17, 32.90, -17.95, 52.21, 14.25, -77.12
27492284, 0.66, -0.76, 0.50, -58.45, 21.43, -60.85, 53.86, 16.35, -80.57
27492319, 0.78, -0.59, 0.23, 154.54, 90.35, -16.63, 54.16, 13.65, -81.17
27492354, 0.71, -0.67, 0.37, 183.69, 151.03, -37.15, 56.26, 12.75, -79.22
27492389, 0.58, -0.43, 0.46, 250.13, 135.19, -50.35, 57.31, 13.50, -75.32
27492424, 0.70, -0.02, 0.44, 250.13, 122.85, -86.88, 55.36, 14.10, -67.67
27492459, 0.58, 0.23, 0.58, 250.13, 171.63, -34.47, 50.71, 13.95, -60.47
27492493, 0.42, 0.46, 0.68, 250.13, 191.56, -9.08, 45.31, 15.90, -54.16
27492528, 0.31, 0.55, 0.83, 219.46, 219.77, 0.40, 38.41, 19.65, -48.91
27492563, 0.11, 0.53, 0.99, 104.90, 124.12, -22.03, 33.01, 23.11, -45.16
27492599, 0.20, 0.65, 0.83, 102.76, 23.58, -40.78, 29.86, 25.51, -42.91
27492634, 0.28, 0.69, 0.83, 61.51, 64.56, -19.01, 26.86, 26.86, -41.56
27492668, 0.13, 0.69, 0.74, 72.27, 58.12, 7.04, 25.51, 28.06, -42.91
27492703, 0.14, 0.90, 0.83, 82.35, 77.67, 7.03, 24.16, 30.16, -43.06
27492738, -0.01, 0.69, 0.78, 12.40, -14.40, 30.82, 19.80, 31.21, -43.36
27492773, -0.34, 2.00, 1.36, -33.11, -25.56, 23.63, 20.86, 31.51, -42.01
27492808, 0.31, 0.47, 0.75, 0.18, -20.75, 39.21, 17.10, 30.61, -42.46
27492843, 0.26, 0.61, 0.58, -16.82, -4.86, -29.89, 17.40, 29.86, -43.21
27492878, 0.32, 0.77, 0.64, 78.18, 62.73, 36.42, 16.80, 29.41, -43.06
27492913, 0.14, 0.78, 0.64, 82.82, 63.81, 56.29, 16.35, 30.31, -43.51
27492948, 0.18, 0.79, 0.71, 27.40, 51.03, 29.13, 16.05, 33.01, -43.36
27492983, 0.09, 0.69, 0.82, -57.84, 18.62, 34.59, 13.65, 32.56, -45.31
27493018, 0.13, 0.60, 0.77, -21.48, 16.53, 46.79, 14.10, 33.31, -44.26
27493052, 0.25, 0.61, 0.71, -32.18, 7.50, 51.48, 15.00, 33.76, -41.56
27493088, 0.26, 0.54, 0.71, -54.95, 0.59, 49.64, 18.00, 32.71, -44.41
27493123, 0.18, 0.51, 0.83, -19.03, 3.60, 55.63, 17.40, 32.11, -42.46
27493157, 0.20, 0.62, 0.79, 19.32, -1.24, 77.99, 19.65, 32.86, -40.81
27493192, 0.21, 0.59, 0.82, 9.63, -10.27, 100.56, 19.20, 32.56, -43.96
27493227, 0.29, 0.52, 0.75, -49.50, -36.72, 106.57, 19.20, 32.11, -42.16
27493262, 0.46, 0.47, 0.75, -85.32, -51.85, 93.07, 21.16, 30.61, -42.16
27493298, 0.53, 0.36, 0.77, -44.56, -36.28, 100.44, 22.96, 28.81, -41.86
27493333, 0.52, 0.34, 0.76, 1.67, -23.66, 112.60, 24.01, 28.81, -42.16
27493367, 0.53, 0.35, 0.71, 1.21, -30.66, 107.83, 26.41, 27.91, -42.76
27493402, 0.61, 0.34, 0.70, -44.53, -50.03, 98.41, 25.21, 27.31, -42.46
27493437, 0.60, 0.21, 0.66, -81.77, -67.36, 96.62, 27.76, 26.26, -42.91
27493472, 0.67, 0.14, 0.60, -98.38, -88.92, 82.74, 29.86, 24.76, -43.96
27493507, 0.70, 0.10, 0.49, -110.66, -84.51, 82.12, 32.71, 23.56, -44.11
27493542, 0.75, -0.01, 0.48, -111.44, -65.17, 89.96, 35.86, 22.51, -47.56
27493577, 0.77, -0.08, 0.50, -94.82, -53.27, 103.12, 39.01, 20.86, -47.71
27493612, 0.75, -0.11, 0.47, -90.48, -44.45, 117.81, 42.01, 21.46, -51.01
27493647, 0.76, -0.21, 0.52, -89.37, -30.21, 124.22, 44.86, 20.86, -52.21
27493682, 0.75, -0.33, 0.49, -125.02, -36.40, 133.52, 47.26, 22.21, -54.61
27493717, 0.72, -0.47, 0.44, -177.43, -50.08, 132.24, 51.31, 23.26, -55.66
27493751, 0.73, -0.66, 0.41, -226.42, -60.64, 123.79, 53.71, 25.66, -58.96
27493786, 0.74, -0.87, 0.31, 250.13, -94.03, 87.40, 56.41, 27.76, -62.72
27493821, 0.76, -0.78, 0.21, 250.13, -127.58, 49.91, 61.52, 29.26, -68.87
27493856, 0.86, -0.86, -0.29, -241.95, -129.08, 85.75, 61.97, 29.26, -75.62
27493891, 0.74, -0.91, -0.42, -193.61, -95.33, 122.60, 66.17, 28.66, -81.47
27493926, 0.48, -1.06, -0.35, -156.44, -13.84, 67.80, 67.67, 34.51, -89.27
27493961, 0.55, -0.98, -0.31, -8.24, -75.66, 41.95, 67.22, 35.26, -94.22
27493996, 0.48, -0.75, -0.20, 58.81, -57.76, 73.70, 66.62, 37.81, -96.32
27494031, 0.27, -0.62, -0.17, -13.29, -81.44, 103.51, 67.52, 37.66, -93.62
27494066, 0.15, -0.57, -0.45, 250.13, -121.77, 91.08, 67.82, 40.66, -91.22
27494101, 0.06, -0.42, -0.77, 250.13, -145.63, 42.40, 67.52, 45.01, -96.17
27494136, 0.17, -0.53, -1.13, 250.13, -167.69, 47.69, 60.77, 48.31, -102.48
27494171, 0.12, -0.58, -0.88, -222.15, -178.36, 88.20, 54.16, 50.86, -110.43
27494206, -0.07, -0.15, -0.94, 250.13, -167.37, 40.73, 49.81, 53.41, -114.63
27494241, -0.01, 0.04, -1.30, 250.13, -128.17, -0.10, 43.36, 57.31, -114.03
27494276, 0.01, 0.00, -1.74, -93.89, -119.66, 32.44, 35.86, 61.22, -113.58
27494310, 0.11, -0.08, -1.39, 147.60, -98.33, 57.63, 32.11, 62.27, -111.78
27494346, 0.13, 0.04, -1.37, 228.03, -6.80, 67.79, 30.91, 65.12, -110.58
27494381, 0.09, -0.06, -1.20, 250.13, 125.49, 123.38, 33.61, 66.02, -108.18
27494416, -0.07, -0.20, -1.09, 245.83, 247.21, 170.60, 36.16, 65.27, -109.68
27494451, -0.54, -0.56, -1.16, 250.13, 121.19, 163.76, 38.26, 64.37, -110.13
27494485, -0.42, -0.45, -0.82, 250.13, 54.99, 10.98, 40.81, 60.32, -110.88
27494520, -0.22, -0.59, -0.26, 250.13, 11.78, 7.91, 48.91, 58.51, -109.53
27494555, -0.40, -0.83, 0.10, 250.12, -5.49, -13.22, 57.16, 59.41, -102.48
27494590, -0.34, -0.96, 0.26, 66.96, -122.31, -89.68, 62.57, 60.32, -95.27
27494625, -0.08, -1.04, -0.06, -199.84, -159.19, -96.47, 65.27, 57.91, -88.67
27494660, -0.01, -0.97, -0.51, 250.13, -165.76, -151.66, 65.12, 60.32, -90.32
27494695, 0.19, -0.92, -0.72, -139.87, -129.62, -172.11, 65.12, 57.31, -92.42
27494730, 0.28, -0.76, -0.74, 15.93, -66.10, -114.94, 65.87, 55.06, -95.57
27494765, 0.20, -0.65, -0.66, 85.98, -32.82, -76.18, 65.57, 52.81, -94.37
27494800, 0.18, -0.56, -0.60, 45.26, -33.36, -67.84, 67.22, 51.76, -94.52
27494834, 0.26, -0.68, -0.49, -5.20, -34.63, -59.17, 68.42, 51.01, -93.17
27494870, 0.26, -0.72, -0.54, -36.36, -31.65, -58.40, 69.17, 48.91, -92.12
27494905, 0.47, -0.85, -0.49, -25.24, -37.65, -67.86, 68.27, 49.81, -92.27
27494940, 0.68, -0.83, -0.55, -32.92, -14.16, -68.00, 69.17, 48.91, -92.12
27494975, 0.62, -0.82, -0.52, 80.89, 16.46, -30.59, 69.62, 46.51, -93.62
27495010, 0.34, -0.76, -0.42, 90.70, 22.23, -18.57, 69.17, 45.91, -92.42
27495044, 0.25, -0.71, -0.53, 13.53, -10.80, -33.75, 70.37, 45.01, -90.17
